"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72785694176","2024-01-01","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  34.9","24","  33.7","24","1025.6","18","954.3","17","  3.0","24","  1.3","24","  5.1","999.9","  43.0"," ","  33.1"," "," 0.02","G","999.9","100000"
"72785694176","2024-01-02","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  35.8","24","  32.5","24","1023.4","19","951.6","24","  8.8","24","  1.7","24","  6.0","999.9","  41.0"," ","  33.1"," "," 0.00","G","999.9","000000"
"72785694176","2024-01-03","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  35.6","24","  32.6","24","1017.5","22","945.9","24","  9.5","24","  0.9","24","  4.1","999.9","  41.0"," ","  32.0"," "," 0.00","G","999.9","010000"
"72785694176","2024-01-04","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  36.7","24","  34.4","24","1020.3","14","949.1","24","  7.8","24","  3.9","24","  8.0","999.9","  39.2","*","  33.8","*"," 0.07","G","999.9","010000"
"72785694176","2024-01-05","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  37.0","24","  33.2","24","1023.2","16","950.2","24","  8.5","24","  4.4","24","  9.9","999.9","  39.9"," ","  34.0"," "," 0.04","G","999.9","010000"
"72785694176","2024-01-06","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  37.5","24","  31.0","24","1010.1","18","939.1","24","  8.4","24","  6.5","24"," 11.1"," 17.1","  41.0","*","  33.8","*"," 0.00","G","999.9","011000"
"72785694176","2024-01-07","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  32.3","24","  27.3","24","1010.3","21","937.9","24","  9.8","24","  5.9","24"," 13.0"," 20.0","  42.1"," ","  28.9"," "," 0.18","G","999.9","001000"
"72785694176","2024-01-08","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  28.5","24","  24.3","24","1020.4","20","948.3","24","  8.6","24","  1.0","24","  5.1","999.9","  34.0"," ","  21.9"," "," 0.00","G","999.9","001000"
"72785694176","2024-01-09","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  36.3","24","  32.0","24","1002.7","13","935.1","24","  6.4","24"," 11.4","24"," 21.0"," 32.1","  41.0"," ","  21.9"," "," 0.31","G","999.9","011000"
"72785694176","2024-01-10","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  34.3","24","  27.8","24"," 999.8","16","929.8","24","  9.5","24","  9.9","24"," 22.0"," 34.0","  41.0"," ","  32.0"," "," 0.06","G","999.9","101000"
"72785694176","2024-01-11","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  28.8","24","  20.1","24","1005.3","16","934.0","24","  9.6","24","  4.3","24"," 12.0"," 20.0","  32.0","*","  24.8","*"," 0.02","G","999.9","001000"
"72785694176","2024-01-12","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  10.3","24","  -3.6","24","1016.3","22","943.0","24","  9.5","24","  7.3","24"," 12.0"," 15.0","  32.0"," ","   1.0"," "," 0.00","G","999.9","001000"
"72785694176","2024-01-13","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  -2.6","24"," -15.3","24","1031.0","24","955.2","24"," 10.0","24","  4.3","24","  9.9","999.9","  15.1"," ","  -8.0"," "," 0.00","G","999.9","000000"
"72785694176","2024-01-14","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","   2.4","24"," -10.0","24","1025.7","24","950.4","24"," 10.0","24","  1.0","24","  5.1","999.9","  10.9"," ","  -8.0"," "," 0.00","G","999.9","000000"
"72785694176","2024-01-15","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","   4.8","24","  -4.0","24","1037.9","24","962.1","24"," 10.0","24","  0.7","24","  5.1","999.9","  14.0"," ","  -2.0"," "," 0.00","G","999.9","000000"
"72785694176","2024-01-16","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  11.5","24","   1.3","24","1031.4","24","956.6","24"," 10.0","24","  0.7","24","  4.1","999.9","  21.0"," ","  -2.0"," "," 0.00","G","999.9","000000"
"72785694176","2024-01-17","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  17.4","24","  11.1","24","1010.9","17","937.1","24","  4.2","24","  1.6","24","  8.0","999.9","  21.0"," ","   7.0"," "," 0.00","G","999.9","101000"
"72785694176","2024-01-18","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  13.4","24","   8.4","24","1026.1","19","949.2","24","  7.7","24","  3.1","24"," 15.9","999.9","  25.0"," ","   3.9"," "," 0.00","H","999.9","001000"
"72785694176","2024-01-19","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  21.8","24","  16.1","24","1028.1","19","954.3","24","  6.9","24","  0.5","24","  4.1","999.9","  25.0","*","  19.4","*"," 0.00","G","999.9","001000"
"72785694176","2024-01-20","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  26.3","24","  21.5","24","1014.2","23","942.3","24","  9.6","24","  0.4","24","  4.1","999.9","  30.9"," ","  19.9"," "," 0.07","B","999.9","011000"
"72785694176","2024-01-21","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  33.0","24","  30.3","24","1006.2","19","935.2","24","  6.1","24","  1.7","24","  5.1","999.9","  37.0"," ","  23.0"," "," 0.18","G","999.9","011000"
"72785694176","2024-01-22","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  37.0","24","  35.2","24","1005.1","16","934.4","24","  5.8","24","  1.0","24","  4.1","999.9","  41.0"," ","  32.0"," "," 0.20","G","999.9","010000"
"72785694176","2024-01-23","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  38.4","24","  37.0","24","1010.7","16","940.2","24","  6.6","24","  1.4","24","  9.9","999.9","  41.0"," ","  35.1"," "," 0.06","G","999.9","110000"
"72785694176","2024-01-24","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  36.5","24","  35.5","24","1014.8","12","943.3","24","  4.3","24","  0.7","24","  5.1","999.9","  41.0"," ","  33.1"," "," 0.06","G","999.9","110000"
"72785694176","2024-01-25","47.68575","-117.32141","594.6","SPOKANE FELTS FIELD, WA US","  38.6","24","  36.1","24","1017.0","15","945.5","24","  7.3","24","  2.6","24","  7.0","999.9","  43.0"," ","  33.1"," "," 0.08","G","999.9","110000"
