"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72782724110","2024-01-01","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","  37.6","24","  33.8","24","1026.1","19","981.6","24"," 10.0","24","  1.6","24","  8.9","999.9","  39.2","*","  33.1","*"," 0.00","G","999.9","000000"
"72782724110","2024-01-02","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","  37.0","24","  34.4","24","1023.7","15","979.2","24","  8.0","24","  3.4","24","  8.0","999.9","  39.0"," ","  32.0"," "," 0.00","G","999.9","000000"
"72782724110","2024-01-03","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","  36.9","24","  35.1","24","1018.1","16","973.7","24","  7.5","24","  3.0","24","  6.0","999.9","  39.9"," ","  34.0"," "," 0.09","G","999.9","010000"
"72782724110","2024-01-04","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","  37.8","24","  35.6","24","1020.7","17","976.4","24","  9.3","24","  5.2","24","  7.0","999.9","  41.0","*","  35.6","*"," 0.08","G","999.9","010000"
"72782724110","2024-01-05","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","  34.6","24","  32.2","24","1022.4","20","977.9","24","  7.7","24","  3.7","24","  8.0","999.9","  46.0"," ","  28.0"," "," 0.01","G","999.9","100000"
"72782724110","2024-01-06","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","  40.8","24","  30.5","24","1008.4","24","964.8","24"," 10.0","24","  9.9","24"," 15.9"," 22.9","  46.0"," ","  28.0"," "," 0.00","G","999.9","000000"
"72782724110","2024-01-07","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","  35.4","24","  23.0","24","1011.4","24","967.4","24"," 10.0","24","  5.1","24"," 11.1","999.9","  45.0"," ","  27.0"," "," 0.00","G","999.9","000000"
"72782724110","2024-01-08","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","  27.9","24","  23.2","24","1021.0","20","976.5","24","  7.8","24","  2.9","24","  7.0","999.9","  42.1"," ","  23.0"," "," 0.00","G","999.9","001000"
"72782724110","2024-01-09","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","  33.6","24","  30.0","24","1003.3","19","961.7","24","  5.7","24","  6.6","24"," 19.0"," 28.9","  42.1"," ","  23.0"," "," 0.21","G","999.9","111000"
"72782724110","2024-01-10","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","  35.0","24","  26.7","24","1000.7","22","957.3","24","  8.8","24","  9.6","24"," 21.0"," 27.0","  42.1"," ","  25.0"," "," 0.03","G","999.9","100000"
"72782724110","2024-01-11","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","  26.1","24","  19.5","24","1006.8","24","962.6","24","  9.2","24","  6.7","24"," 18.1","999.9","  39.9"," ","  21.0"," "," 0.00","G","999.9","001000"
"72782724110","2024-01-12","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","   7.9","24","  -6.8","24","1021.6","20","974.3","24","  9.5","24"," 19.0","24"," 27.0"," 31.1","  33.1"," ","  -0.0"," "," 0.00","G","999.9","001000"
"72782724110","2024-01-13","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","  -0.5","24"," -11.0","24","1031.9","24","985.1","24"," 10.0","24","  9.9","24"," 15.0","999.9","  10.0"," ","  -5.1"," "," 0.00","G","999.9","000000"
"72782724110","2024-01-14","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","   6.6","24","  -5.2","24","1027.0","24","980.6","24"," 10.0","24","  4.7","24"," 11.1","999.9","  14.0"," ","  -5.1"," "," 0.00","G","999.9","000000"
"72782724110","2024-01-15","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","   6.9","24","  -2.1","24","1038.7","24","992.0","24"," 10.0","24","  5.3","24","  8.0","999.9","  18.0"," ","  -0.0"," "," 0.00","G","999.9","000000"
"72782724110","2024-01-16","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","  10.1","24","   2.4","24","1032.3","24","986.0","24"," 10.0","24","  4.5","24","  7.0","999.9","  19.0"," ","  -0.0"," "," 0.00","G","999.9","000000"
