"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72788324220","2024-01-01","47.03376","-120.53135","532.5","ELLENSBURG BOWERS FIELD, WA US","  34.8","24","  31.5","24","1025.1","12","960.5","24","  4.1","24","  1.9","24","  5.1","999.9","  37.9"," ","  33.1"," "," 0.00","G","999.9","100000"
"72788324220","2024-01-02","47.03376","-120.53135","532.5","ELLENSBURG BOWERS FIELD, WA US","  37.0","24","  33.2","24","1023.0","14","958.0","24","  7.2","24","  0.5","24","  5.1","999.9","  39.0"," ","  33.1"," "," 0.00","G","999.9","111000"
"72788324220","2024-01-03","47.03376","-120.53135","532.5","ELLENSBURG BOWERS FIELD, WA US","  34.4","24","  31.5","24","1017.4"," 4","953.0","24","  2.0","24","  0.2","24","  4.1","999.9","  36.0","*","  33.8","*"," 0.22","G","999.9","101000"
"72788324220","2024-01-04","47.03376","-120.53135","532.5","ELLENSBURG BOWERS FIELD, WA US","  35.8","24","  32.7","24","1019.9"," 7","955.7","24","  4.1","24","  1.1","24","  5.1","999.9","  39.0","*","  33.8","*"," 0.08","G","999.9","111000"
"72788324220","2024-01-05","47.03376","-120.53135","532.5","ELLENSBURG BOWERS FIELD, WA US","  37.4","24","  30.0","24","1022.7","23","957.9","24"," 10.0","24","  4.7","23"," 18.1"," 26.0","  46.0"," ","  30.9"," "," 0.04","G","999.9","000000"
"72788324220","2024-01-06","47.03376","-120.53135","532.5","ELLENSBURG BOWERS FIELD, WA US","  36.0","24","  28.0","24","1008.5","24","944.6","24"," 10.0","24","  7.7","24"," 25.1"," 34.0","  46.0"," ","  30.0"," "," 0.00","G","999.9","000000"
"72788324220","2024-01-07","47.03376","-120.53135","532.5","ELLENSBURG BOWERS FIELD, WA US","  36.2","24","  24.4","24","1011.5","24","947.5","24"," 10.0","24"," 10.2","24"," 20.0"," 27.0","  42.1"," ","  30.0"," "," 0.00","G","999.9","000000"
"72788324220","2024-01-08","47.03376","-120.53135","532.5","ELLENSBURG BOWERS FIELD, WA US","  31.8","24","  23.9","24","1019.9","18","954.9","24","  7.7","24","  3.5","24"," 13.0","999.9","  42.1"," ","  27.0"," "," 0.00","G","999.9","101000"
"72788324220","2024-01-09","47.03376","-120.53135","532.5","ELLENSBURG BOWERS FIELD, WA US","  33.8","24","  28.9","24","1003.2","14","941.6","24","  7.7","24","  5.3","23"," 17.1"," 28.0","  42.1"," ","  27.0"," "," 0.28","G","999.9","111000"
"72788324220","2024-01-10","47.03376","-120.53135","532.5","ELLENSBURG BOWERS FIELD, WA US","  35.7","24","  25.6","24","1001.2","24","937.8","24"," 10.0","24","  9.4","24"," 13.0","999.9","  42.1"," ","  28.9"," "," 0.02","G","999.9","000000"
