DATE,STATION,DailyAltimeterSetting,DailyDewPointTemperature,DailyDryBulbTemperature,DailyPrecipitation,DailyPresentWeatherType,DailyPressureChange,DailyPressureTendency,DailyRelativeHumidity,DailySeaLevelPressure,DailySkyConditions,DailyStationPressure,DailyVisibility,DailyWetBulbTemperature,DailyWindDirection,DailyWindGustSpeed,DailyWindSpeed
2023-01-01,72784624160,30.087307692307686,30,31,0,FZ:8 FG:2 |FG |,-0.01875,3.625,96,30.16,VV:09 2,28.799999999999997,0.25,31,0,,6.0
2023-01-02,72784624160,29.95333333333333,28,30,0,-SN:03 BR:1 |SN |,0.017499999999999998,6.5,96,29.9,OVC:08 8,28.672777777777767,10,29,0,,5.0
2023-01-03,72784624160,29.95481481481481,28,30,0,BR:1 ||,-0.015000000000000001,4.0,92,29.98,OVC:08 2,28.674814814814816,10,29,0,,0.0
2023-01-04,72784624160,29.943012048192767,28,29,0,FZ:8 FG:2 |FG |,0.026250000000000002,5.625,96,30.09,VV:09 2,28.66289156626506,0.25,29,0,,0.0
2023-01-05,72784624160,29.6941935483871,30,31,0,BR:1 ||,-0.01625,3.0,96,29.72,VV:09 1,28.42322580645161,0.25,31,0,,5.0
2023-01-06,72784624160,30.07454545454545,31,31,0,BR:1 ||,-0.0275,2.375,96,30.11,CLR:00,28.78727272727273,10,31,0,,6.0
2023-01-07,72784624160,29.961612903225806,29,51,0,BR:1 ||,0.03375,6.75,96,29.88,CLR:00,28.68032258064516,10,42,150,32.3,0.0
2023-01-08,72784624160,29.767916666666668,31,50,T,-RA:02 |RA |RA,-0.00875,3.125,43,29.67,CLR:00,28.493750000000002,10,42,160,33.714285714285715,16.0
2023-01-09,72784624160,29.676666666666666,36,38,0,-RA:02 |RA |RA,0.01875,5.375,93,29.76,CLR:00,28.405000000000005,10,37,120,28.7,7.0
2023-01-10,72784624160,29.726862745098032,29,30,0,FZ:8 FG:2 |FG |,0.0037500000000000007,4.5,96,29.76,VV:09 2,28.455686274509798,0.25,30,180,,3.0
