DATE,STATION,DailyAltimeterSetting,DailyDewPointTemperature,DailyDryBulbTemperature,DailyPrecipitation,DailyPresentWeatherType,DailyPressureChange,DailyPressureTendency,DailyRelativeHumidity,DailySeaLevelPressure,DailySkyConditions,DailyStationPressure,DailyVisibility,DailyWetBulbTemperature,DailyWindDirection,DailyWindGustSpeed,DailyWindSpeed
2023-01-09,72792894263,29.588571428571424,43.464285714285715,43.0,0.01,RA:02 BR:1 |RA |RA,-0.0275,2.0,98.71428571428571,29.5975,BKN:07 16,29.118571428571435,10,43.642857142857146,0,23.0,0.0
2023-01-10,72792894263,29.643636363636368,39.93181818181818,41.0,T,BR:1 ||,-0.005000000000000001,4.375,95.04545454545455,29.648750000000003,CLR:00,29.173636363636366,10,40.77272727272727,0,,0.0
2023-01-11,72792894263,29.843600000000002,43.08,42.0,0,-RA:02 |RA |RA,-0.0225,3.75,92.8,29.85875,CLR:00,29.3736,10,44.32,0,,0.0
2023-01-12,72792894263,29.846590909090903,46.59090909090909,48.0,0.04,-RA:02 BR:1 |RA |RA,-0.0012500000000000011,6.125,100.0,29.859583333333333,CLR:00,29.376590909090904,10,46.59090909090909,0,,0.0
2023-01-13,72792894263,29.719322033898308,49.016949152542374,48.0,0.01,-RA:02 |RA |RA,0.021249999999999998,6.125,100.0,29.734583333333333,OVC:08 2,29.24932203389831,10,49.016949152542374,190,18.5,0.0
2023-01-14,72792894263,29.50727272727272,45.5,48.0,0,-RA:02 |RA |RA,0.041249999999999995,6.75,94.9090909090909,29.452500000000004,CLR:00,29.0390909090909,10,46.27272727272727,0,,0.0
2023-01-15,72792894263,29.34847826086957,43.91489361702128,45.0,0,-RA:02 |RA |RA,-0.02375,3.5,99.72340425531915,29.380416666666672,CLR:00,28.881956521739124,10,43.95652173913044,0,18.166666666666668,0.0
2023-01-16,72792894263,29.745652173913033,42.15217391304348,43.0,0,,-0.0375,1.625,96.78260869565217,29.74333333333333,SCT:04 26,29.27565217391304,10,42.65217391304348,190,18.0,7.0
2023-01-17,72792894263,29.910000000000004,43.025,43.0,0,-RA:02 |RA |RA,-0.00625,4.125,99.375,29.929999999999996,OVC:08 5,29.440000000000005,10,43.2,200,17.0,7.0
2023-01-18,72792894263,29.882291666666664,41.8125,43.0,0,-RA:02 |RA |RA,-0.018750000000000003,4.125,99.4375,29.90416666666667,OVC:08 7,29.411458333333332,10,41.9375,0,18.75,0.0
2023-01-19,72792894263,30.330256410256414,35.8974358974359,37.0,0,BR:1 ||,-0.05125,2.0,99.28205128205128,30.378333333333334,OVC:08 6,29.851025641025643,10,36.05128205128205,0,,0.0
2023-01-20,72792894263,30.462950819672137,34.225806451612904,30.0,0,BR:1 ||,0.0075,4.5,97.46774193548387,30.49833333333333,OVC:08 2,30.01473684210526,10,37.473684210526315,0,,0.0
2023-01-21,72792894263,30.217096774193546,33.33870967741935,34.0,0,|FG |,0.022500000000000006,6.25,100.0,30.24434782608696,2,29.692631578947374,10,35.578947368421055,0,20.0,0.0
2023-01-22,72792894263,30.439672131147542,36.73770491803279,37.0,0,BR:1 ||,-0.019999999999999997,3.375,98.81967213114754,30.460416666666664,CLR:00,29.95830508474576,10,36.813559322033896,0,,0.0
2023-01-23,72792894263,30.497777777777774,36.25454545454546,36.0,0,BR:1 ||,-0.01,3.0,97.85454545454546,30.525416666666658,OVC:08 2,30.017777777777773,10,36.592592592592595,0,,0.0
2023-01-24,72792894263,30.573653846153853,39.51923076923077,36.0,0,BR:1 ||,-0.00625,3.875,99.59615384615384,30.599999999999994,OVC:08 3,30.093653846153853,10,39.59615384615385,0,,0.0
2023-01-25,72792894263,30.693409090909096,40.45454545454545,41.0,0,BR:1 ||,-0.0075,4.0,98.0909090909091,30.721666666666675,OVC:08 20,30.213409090909092,10,40.77272727272727,0,,0.0
2023-01-26,72792894263,30.54636363636363,39.63636363636363,41.0,0,|RA |,0.035,6.25,96.47727272727273,30.592916666666667,OVC:08 17,30.14,10,40.705882352941174,0,,0.0
2023-01-27,72792894263,30.21672413793104,43.12068965517241,43.0,T,|RA |,0.01625,5.5,99.22413793103448,30.230833333333337,BKN:07 19 BKN:07 24 OVC:08 42,29.70923076923077,10,42.84615384615385,0,,0.0
2023-01-28,72792894263,30.14146341463414,37.4390243902439,41.0,0,-RA:02 BR:1 |RA |RA,-0.01125,4.625,87.5609756097561,30.17,CLR:00,29.66634146341463,10,39.80487804878049,40,21.75,8.0
2023-01-29,72792894263,30.443749999999998,18.833333333333332,35.0,0,,-0.023749999999999997,2.25,62.708333333333336,30.46666666666667,CLR:00,29.960476190476193,10,26.714285714285715,0,20.2,0.0
2023-01-30,72792894263,30.40833333333333,22.791666666666668,19.0,0,,0.015,6.125,82.29166666666667,30.43625,CLR:00,29.930000000000003,10,25.863636363636363,0,,0.0
2023-01-31,72792894263,30.224230769230765,27.923076923076923,31.0,0,,0.0225,6.875,84.03846153846153,30.256250000000005,CLR:00,29.751739130434792,10,30.391304347826086,0,,0.0
2023-02-01,72792894263,30.139583333333334,29.75,31.0,0,,0.0024999999999999996,4.375,83.91666666666667,30.162499999999998,CLR:00,29.66291666666667,10,32.625,0,,0.0
2023-02-02,72792894263,30.1153125,28.3125,27.0,0,BR:1 ||,0.01125,6.25,84.15625,30.12958333333333,CLR:00,29.6403125,10,31.5,0,,0.0
2023-02-03,72792894263,29.919428571428572,39.94285714285714,45.0,0,-RA:02 |RA |RA,0.0024999999999999988,5.0,91.6,29.919166666666666,OVC:08 7,29.44771428571428,10,41.34285714285714,190,23.555555555555557,0.0
2023-02-04,72792894263,29.95760869565217,44.45652173913044,45.0,T,-RA:02 |RA |RA,0.025,5.5,99.06521739130434,29.953333333333337,CLR:00,29.48630434782609,10,44.65217391304348,0,18.0,0.0
2023-02-05,72792894263,29.927027027027027,43.945945945945944,46.0,0,-RA:02 |RA |RA,-0.0475,3.0,99.48648648648648,29.91,CLR:00,29.455135135135134,10,44.108108108108105,0,,0.0
2023-02-06,72792894263,30.33363636363636,42.83720930232558,41.0,0,-RA:02 |RA |RA,-0.011250000000000001,4.5,98.06976744186046,30.354166666666657,OVC:08 4,29.853636363636358,10,43.18604651162791,200,20.076923076923077,13.0
2023-02-07,72792894263,30.1688,41.5,44.0,0,-RA:02 |RA |RA,0.0012500000000000005,5.375,94.5,30.191363636363636,CLR:00,29.692400000000003,10,42.541666666666664,200,24.454545454545453,16.0
2023-02-08,72792894263,30.45516129032259,35.25806451612903,39.0,0,,-0.02125,3.625,94.2258064516129,30.470833333333342,CLR:00,29.97516129032259,10,36.25806451612903,0,,0.0
2023-02-09,72792894263,30.172083333333337,40.08,39.0,T,-RA:02 |RA |RA,0.05,6.2,86.44,30.197727272727274,CLR:00,29.695833333333336,10,42.5,0,19.0,0.0
2023-02-10,72792894263,30.17571428571428,42.16279069767442,43.0,0,-RA:02 |RA |RA,-0.035,1.5,91.23255813953489,30.20681818181818,CLR:00,29.698095238095238,10,43.595238095238095,200,18.0,11.0
2023-02-11,72792894263,30.304285714285708,32.904761904761905,30.0,0,BR:1 ||,-0.00375,3.5,94.5952380952381,30.321666666666662,CLR:00,29.82428571428571,10,33.785714285714285,0,,0.0
2023-02-12,72792894263,30.16538461538462,34.333333333333336,28.0,0,BR:1 ||,0.0425,6.75,92.76923076923077,30.160416666666663,CLR:00,29.68871794871795,10,35.53846153846154,0,27.285714285714285,0.0
2023-02-13,72792894263,29.84589743589744,36.07692307692308,34.0,0,UP:09 ||,0.006250000000000002,5.5,91.07692307692308,29.85416666666666,CLR:00,29.37589743589744,10,37.53846153846154,0,21.0,6.0
2023-02-14,72792894263,30.076756756756748,28.54054054054054,27.0,0,BR:1 ||,-0.0575,1.875,91.67567567567568,30.170833333333334,CLR:00,29.602432432432426,10,30.10810810810811,0,18.0,0.0
2023-02-15,72792894263,30.35627906976744,29.488372093023255,32.0,0,BR:1 ||,0.0062499999999999995,3.5,92.11627906976744,30.36541666666666,CLR:00,29.87627906976743,10,30.976744186046513,0,,0.0
2023-02-16,72792894263,30.1784,33.76,40.0,0,-RA:02 |RA |RA,0.0125,4.75,87.4,30.19875,CLR:00,29.7004,10,36.0,0,,0.0
2023-02-17,72792894263,30.225370370370374,39.31481481481482,39.0,0,-RA:02 BR:1 |RA |RA,0.0,3.75,97.29629629629629,30.24208333333334,CLR:00,29.745370370370374,10,39.81481481481482,0,,0.0
2023-02-18,72792894263,30.133513513513513,40.432432432432435,39.0,0,-RA:02 BR:1 |RA |RA,-0.00875,4.625,95.89189189189189,30.160833333333333,OVC:08 4,29.658108108108106,10,41.16216216216216,0,19.0,0.0
2023-02-19,72792894263,30.217435897435898,41.725,41.0,0,-RA:02 |RA |RA,0.0071428571428571435,5.285714285714286,93.425,30.23434782608696,OVC:08 5,29.737948717948722,10,42.69230769230769,0,,0.0
2023-02-20,72792894263,30.013888888888896,43.638888888888886,46.0,T,-RA:02 |RA |RA,0.06,6.75,93.19444444444444,30.017500000000002,OVC:08 11,29.540000000000003,10,44.77777777777778,210,29.653846153846153,16.0
2023-02-21,72792894263,29.539714285714282,35.77142857142857,36.0,0,-RA:02 |RA |RA,0.022500000000000003,5.375,91.31428571428572,29.571250000000003,CLR:00,29.069714285714284,10,37.2,210,18.333333333333332,8.0
2023-02-22,72792894263,29.567317073170727,28.902439024390244,28.0,T,-SN:03 BR:1 |SN |,-0.01,2.75,91.73170731707317,29.584999999999997,CLR:00,29.097317073170732,10,30.29268292682927,40,22.375,10.0
2023-02-23,72792894263,29.72842105263158,19.55263157894737,25.0,0,-SN:03 BR:1 |SN |,-0.043750000000000004,2.25,75.84210526315789,29.809583333333332,CLR:00,29.258157894736847,10,24.63157894736842,50,20.333333333333332,8.0
2023-02-24,72792894263,30.097826086956523,17.166666666666668,28.0,0,,-0.018571428571428572,3.2857142857142856,64.08333333333333,30.124347826086957,CLR:00,29.62347826086956,10,24.695652173913043,40,21.0,9.0
2023-02-25,72792894263,29.822222222222216,23.444444444444443,34.0,0,-SN:03 BR:1 |SN |,0.07142857142857142,6.857142857142857,74.92592592592592,29.88208333333333,CLR:00,29.35,10,28.51851851851852,0,26.0,0.0
2023-02-26,72792894263,29.586764705882356,32.333333333333336,34.0,0,-SN:03 BR:1 |SN |,-0.028571428571428574,2.4285714285714284,91.43333333333334,29.616500000000002,CLR:00,29.11705882352941,10,33.766666666666666,210,21.333333333333332,8.0
2023-02-27,72792894263,29.475468750000005,34.53125,34.0,T,-RA:02 |RA |RA,0.0475,7.125,97.125,29.52125,OVC:08 5,29.01033898305085,10,34.728813559322035,0,,0.0
2023-02-28,72792894263,29.53738095238095,32.63414634146341,34.0,0,|RA |,-0.04875,3.375,97.0,29.604999999999997,CLR:00,28.974285714285713,10,34.370370370370374,0,19.666666666666668,0.0
2023-03-01,72792894263,30.048536585365852,32.24390243902439,34.0,0.00,BR:1 ||,-0.0325,3.125,93.60975609756098,30.066666666666663,CLR:00,29.575365853658536,10.00,33.34146341463415,200,22.0,0.0
2023-03-02,72792894263,29.92918918918919,35.4054054054054,36.0,0.00,-RA:02 |RA |RA,0.0024999999999999988,3.875,86.16216216216216,29.951249999999998,CLR:00,29.45810810810811,10.00,38.0,210,22.9375,15.0
2023-03-03,72792894263,29.8844,35.46,36.0,0.00,-RA:02 |RA |RA,0.035,6.875,96.64,29.908333333333328,OVC:08 6,29.413400000000003,10.00,36.02,200,20.666666666666668,14.0
2023-03-04,72792894263,29.521896551724137,34.07017543859649,32.0,0.08,-SN:03 BR:1 |SN |,0.006249999999999999,4.375,99.26315789473684,29.55,CLR:00,29.05189655172414,10.00,34.21052631578947,040,,7.0
2023-03-05,72792894263,29.74866666666668,32.22222222222222,28.0,0.00,BR:1 ||,-0.03375,2.25,92.55555555555556,29.768749999999994,CLR:00,29.278666666666677,10.00,33.6,000,,0.0
2023-03-06,72792894263,29.9675,32.55,30.0,0.00,BR:1 ||,-0.0175,3.5,93.75,30.005,CLR:00,29.497499999999995,10.00,33.675,000,20.0,0.0
2023-03-07,72792894263,30.020625,35.34375,34.0,0.00,-RA:02 |RA |RA,0.007500000000000001,4.875,90.96875,30.03708333333333,CLR:00,29.548125,10.00,36.96875,000,,0.0
2023-03-08,72792894263,29.951162790697673,33.23255813953488,30.0,0.00,BR:1 ||,-0.00375,3.0,92.32558139534883,29.976250000000004,OVC:08 2,29.48116279069767,10.00,34.58139534883721,000,,0.0
