STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DYHF,DYTS,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE.1,SOURCE.1,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,WindEquipmentChangeDate
72792394225,2022-01-01 23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,26.0,34.0,74.0,30.17,30.15,30.0,10.0,0.0,-7.6,31.0,40.0,27.0,80.0,21.0,0.00,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD69224 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 4024 HR MIN TEMP (F): 27AVERAGE STATION PRESSURE:30.150 MINIMUM SEA LEVEL PRESSURE:30.01 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 21 PEAK WIND DIR (DEG): 80 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):100 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):10.0 24 HR AVG TEMP (F): 34DEPART FROM NORMAL: -8  HEATING DEGREE DAYS: 31 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):37  LATEST NIGHT MIN TEMP(1900-0800 LST):27 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,802.0,1638.0,2006-04-10
72792394225,2022-01-02 23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,37.0,43.0,85.0,29.7,29.65,40.0,14.3,0.0,1.3,22.0,49.0,36.0,200.0,44.0,1.38,,,190.0,33.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73624 HR PRECIPITATION (IN): 1.38 WEATHER(CODE):1  24 HR MAX TEMP (F): 4924 HR MIN TEMP (F): 36AVERAGE STATION PRESSURE:29.655 MINIMUM SEA LEVEL PRESSURE:29.40 TIME OF OCCURRENCE:2342 PEAK WIND SPEED (MPH): 44 PEAK WIND DIR (DEG):200 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 33FASTEST 2MIN DIR (DEG):190 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):14.3 24 HR AVG TEMP (F): 43DEPART FROM NORMAL:  1  SKY COVER SR-SS (TENTHS): 1HEATING DEGREE DAYS: 22 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):49  LATEST NIGHT MIN TEMP(1900-0800 LST):36 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.02 0.08 0.08 0.07 0.14 0.21 0.25 0.20 0.09 0.03 0.00 0.09 0.10 0.02,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,802.0,1638.0,2006-04-10
72792394225,2022-01-03 23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,35.0,41.0,81.0,29.53,29.51,39.0,10.9,0.0,-0.8,24.0,46.0,35.0,230.0,49.0,0.32,,,230.0,35.0,RA SN BR UP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD70924 HR PRECIPITATION (IN): 0.32 WEATHER(CODE):1  24 HR MAX TEMP (F): 4624 HR MIN TEMP (F): 35AVERAGE STATION PRESSURE:29.510 MINIMUM SEA LEVEL PRESSURE:29.38 TIME OF OCCURRENCE:0652 PEAK WIND SPEED (MPH): 49 PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 35FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):10.9 24 HR AVG TEMP (F): 41DEPART FROM NORMAL: -1  HEATING DEGREE DAYS: 24 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):46  LATEST NIGHT MIN TEMP(1900-0800 LST):42 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.01 0.01 0.01 T    0.00 0.04 T    T    0.07 0.05 0.00 0.00 0.01 0.00 0.00 0.00 0.02 0.04 0.04 0.00 0.00 0.00 0.01 0.01,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,802.0,1640.0,2006-04-10
72792394225,2022-01-04 23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,36.0,39.0,87.0,29.95,29.93,38.0,6.4,0.0,-2.9,26.0,44.0,34.0,230.0,47.0,0.27,,,240.0,37.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD70924 HR PRECIPITATION (IN): 0.27 WEATHER(CODE):1  24 HR MAX TEMP (F): 4424 HR MIN TEMP (F): 34AVERAGE STATION PRESSURE:29.930 MINIMUM SEA LEVEL PRESSURE:29.77 TIME OF OCCURRENCE:0038 PEAK WIND SPEED (MPH): 47 PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 37FASTEST 2MIN DIR (DEG):240 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.4 24 HR AVG TEMP (F): 39DEPART FROM NORMAL: -3  HEATING DEGREE DAYS: 26 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):44  LATEST NIGHT MIN TEMP(1900-0800 LST):35 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.03 0.04 0.01 0.02 0.05 0.00 0.00 T    0.00 0.00 0.00 0.06 T    0.02 0.01 T    0.00 0.01 0.01 0.00 T    0.00 0.00 0.01,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,801.0,1641.0,2006-04-10
72792394225,2022-01-05 23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,34.0,36.0,90.0,30.08,30.04,36.0,8.9,0.0,-5.9,29.0,39.0,33.0,70.0,34.0,0.78,,,70.0,25.0,RA SN FG BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73724 HR PRECIPITATION (IN): 0.78 WEATHER(CODE):12  24 HR MAX TEMP (F): 3924 HR MIN TEMP (F): 33AVERAGE STATION PRESSURE:30.045 MINIMUM SEA LEVEL PRESSURE:29.78 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 34 PEAK WIND DIR (DEG): 70 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 25FASTEST 2MIN DIR (DEG): 70 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.9 24 HR AVG TEMP (F): 36DEPART FROM NORMAL: -6  SKY COVER SR-SS (TENTHS): 1HEATING DEGREE DAYS: 29 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):39  LATEST NIGHT MIN TEMP(1900-0800 LST):33 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.06 0.05 0.04 0.02 0.02 0.02 0.01 0.02 0.04 0.03 0.05 0.05 0.01 0.04 0.04 0.10 0.04 0.14,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,801.0,1642.0,2006-04-10
72792394225,2022-01-06 23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,47.0,45.0,91.0,29.61,29.57,48.0,21.3,0.0,3.0,20.0,52.0,37.0,200.0,56.0,5.78,,,200.0,43.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73624 HR PRECIPITATION (IN): 5.78 WEATHER(CODE):1  24 HR MAX TEMP (F): 5224 HR MIN TEMP (F): 37AVERAGE STATION PRESSURE:29.565 MINIMUM SEA LEVEL PRESSURE:29.34 TIME OF OCCURRENCE:2358 PEAK WIND SPEED (MPH): 56 PEAK WIND DIR (DEG):200 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 43FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):21.3 24 HR AVG TEMP (F): 45DEPART FROM NORMAL:  3  SKY COVER SR-SS (TENTHS): 1HEATING DEGREE DAYS: 20 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):52  LATEST NIGHT MIN TEMP(1900-0800 LST):36 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.35 0.51 0.59 0.37 0.20 0.14 0.18 0.19 0.22 0.18 0.24 0.21 0.22 0.25 0.25 0.26 0.26 0.22 0.17 0.10 0.12 0.19 0.16 0.20,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,801.0,1643.0,2006-04-10
72792394225,2022-01-07 23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,38.0,45.0,78.0,29.64,29.62,42.0,15.6,0.0,2.9,20.0,51.0,39.0,200.0,49.0,0.53,,,200.0,36.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD70624 HR PRECIPITATION (IN): 0.53 WEATHER(CODE):1  24 HR MAX TEMP (F): 5124 HR MIN TEMP (F): 39AVERAGE STATION PRESSURE:29.625 MINIMUM SEA LEVEL PRESSURE:29.30 TIME OF OCCURRENCE:0518 PEAK WIND SPEED (MPH): 49 PEAK WIND DIR (DEG):200 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 36FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):15.6 24 HR AVG TEMP (F): 45DEPART FROM NORMAL:  3  HEATING DEGREE DAYS: 20 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):46  LATEST NIGHT MIN TEMP(1900-0800 LST):45 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.05 0.06 0.06 0.09 0.04 0.07 0.09 0.01 T    0.00 0.00 0.00 0.00 0.00 T    T    0.01 T    0.00 0.03 0.01 0.01 T    T,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,801.0,1644.0,2006-04-10
72792394225,2022-01-08 23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,38.0,41.0,87.0,30.2,30.17,40.0,6.5,0.0,-1.2,24.0,47.0,35.0,160.0,18.0,0.04,,,160.0,15.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD70924 HR PRECIPITATION (IN): 0.04 WEATHER(CODE):1  24 HR MAX TEMP (F): 4724 HR MIN TEMP (F): 35AVERAGE STATION PRESSURE:30.175 MINIMUM SEA LEVEL PRESSURE:30.01 TIME OF OCCURRENCE:0042 PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):160 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):160 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.5 24 HR AVG TEMP (F): 41DEPART FROM NORMAL: -1  HEATING DEGREE DAYS: 24 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):47  LATEST NIGHT MIN TEMP(1900-0800 LST):35 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    0.02 T    0.00 0.00 0.00 0.01 T    0.00 0.01 T    0.00 T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,801.0,1645.0,2006-04-10
72792394225,2022-01-09 23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,36.0,45.0,79.0,30.25,30.22,40.0,12.0,0.0,2.8,20.0,53.0,36.0,100.0,22.0,0.00,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD69224 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 5324 HR MIN TEMP (F): 36AVERAGE STATION PRESSURE:30.215 MINIMUM SEA LEVEL PRESSURE:30.22 TIME OF OCCURRENCE:1504 PEAK WIND SPEED (MPH): 22 PEAK WIND DIR (DEG):100 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG):100 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):12.0 24 HR AVG TEMP (F): 45DEPART FROM NORMAL:  3  HEATING DEGREE DAYS: 20 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):53  LATEST NIGHT MIN TEMP(1900-0800 LST):36 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,800.0,1646.0,2006-04-10
72792394225,2022-01-10 23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,42.0,45.0,86.0,30.28,30.24,45.0,10.4,0.0,2.7,20.0,52.0,38.0,80.0,28.0,0.55,,,160.0,20.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD70924 HR PRECIPITATION (IN): 0.55 WEATHER(CODE):1  24 HR MAX TEMP (F): 5224 HR MIN TEMP (F): 38AVERAGE STATION PRESSURE:30.245 MINIMUM SEA LEVEL PRESSURE:30.20 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 27 PEAK WIND DIR (DEG): 80 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):160 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):10.4 24 HR AVG TEMP (F): 45DEPART FROM NORMAL:  3  HEATING DEGREE DAYS: 20 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):50  LATEST NIGHT MIN TEMP(1900-0800 LST):38 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.01 0.04 0.12 0.01 0.02 0.01 T    T    0.04 0.04 0.00 0.00 0.00 0.00 0.00 0.00 0.02 0.01 0.08 0.15,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,800.0,1647.0,2006-04-10
