STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DYHF,DYTS,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE.1,SOURCE.1,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,WindEquipmentChangeDate
72792024227,2023-01-01 23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,36.0,37.0,93.0,30.09,29.88,37.0,1.4,0.0,-1.6,28.0,45.0,29.0,120,8,0,,,270.0,7.0,FG FZFG BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD71024 HR PRECIPITATION (IN): 0.00 WEATHER(CODE):12  24 HR MAX TEMP (F): 4524 HR MIN TEMP (F): 29AVERAGE STATION PRESSURE:29.875 MINIMUM SEA LEVEL PRESSURE:29.96 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH):  8 PEAK WIND DIR (DEG):120 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  7FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 1.4 24 HR AVG TEMP (F): 37DEPART FROM NORMAL: -2  HEATING DEGREE DAYS: 28 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):45  LATEST NIGHT MIN TEMP(1900-0800 LST):33 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,758.0,1633.0,5/10/2007
72792024227,2023-01-02 23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,33.0,34.0,97.0,29.76,29.52,34.0,2.1,0.0,-4.7,31.0,38.0,30.0,190,8,0.01,,,190.0,6.0,RA FG FZFG BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73724 HR PRECIPITATION (IN): 0.01 WEATHER(CODE):12  24 HR MAX TEMP (F): 3824 HR MIN TEMP (F): 30AVERAGE STATION PRESSURE:29.525 MINIMUM SEA LEVEL PRESSURE:29.67 TIME OF OCCURRENCE:1523 PEAK WIND SPEED (MPH):  8 PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  6FASTEST 2MIN DIR (DEG):190 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.1 24 HR AVG TEMP (F): 34DEPART FROM NORMAL: -5  SKY COVER SR-SS (TENTHS): 1HEATING DEGREE DAYS: 31 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):38  LATEST NIGHT MIN TEMP(1900-0800 LST):29 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.01,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,758.0,1634.0,5/10/2007
72792024227,2023-01-03 23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,38.0,41.0,94.0,29.84,29.62,39.0,3.5,0.0,2.2,24.0,46.0,35.0,220,17,0.07,,,200.0,10.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD70924 HR PRECIPITATION (IN): 0.07 WEATHER(CODE):1  24 HR MAX TEMP (F): 4624 HR MIN TEMP (F): 35AVERAGE STATION PRESSURE:29.625 MINIMUM SEA LEVEL PRESSURE:29.76 TIME OF OCCURRENCE:0051 PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG):220 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 3.5 24 HR AVG TEMP (F): 41DEPART FROM NORMAL:  2  HEATING DEGREE DAYS: 24 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):46  LATEST NIGHT MIN TEMP(1900-0800 LST):33 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.01 0.02 T    T    T    0.00 T    0.00 0.00 0.00 T    0.00 0.01 0.01 0.00 0.00 0.00 0.00 0.00 0.00 T    T    T    0.02,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,757.0,1635.0,5/10/2007
72792024227,2023-01-04 23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,36.0,38.0,86.0,29.7,29.47,39.0,5.6,0.0,-0.9,27.0,44.0,32.0,350,19,0.06,,,360.0,13.0,RA FG BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD70924 HR PRECIPITATION (IN): 0.06 WEATHER(CODE):1  24 HR MAX TEMP (F): 4424 HR MIN TEMP (F): 32AVERAGE STATION PRESSURE:29.475 MINIMUM SEA LEVEL PRESSURE:29.41 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 19 PEAK WIND DIR (DEG):350 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):360 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.6 24 HR AVG TEMP (F): 38DEPART FROM NORMAL: -1  HEATING DEGREE DAYS: 27 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):44  LATEST NIGHT MIN TEMP(1900-0800 LST):32 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.05 T    T    T    0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,757.0,1636.0,5/10/2007
72792024227,2023-01-05 23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,40.0,46.0,78.0,29.53,29.33,44.0,7.9,0.0,7.0,19.0,57.0,34.0,170,40,0.06,,,160.0,28.0,RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD68924 HR PRECIPITATION (IN): 0.06 24 HR MAX TEMP (F): 5724 HR MIN TEMP (F): 34AVERAGE STATION PRESSURE:29.325 MINIMUM SEA LEVEL PRESSURE:29.37 TIME OF OCCURRENCE:0841 PEAK WIND SPEED (MPH): 40 PEAK WIND DIR (DEG):170 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 28FASTEST 2MIN DIR (DEG):160 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.9 24 HR AVG TEMP (F): 46DEPART FROM NORMAL:  7  HEATING DEGREE DAYS: 19 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):57  LATEST NIGHT MIN TEMP(1900-0800 LST):34 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    T    T    0.05 T    0.01 T    0.00 T    T,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,757.0,1637.0,5/10/2007
72792024227,2023-01-06 23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,42.0,41.0,94.0,29.95,29.73,43.0,3.3,0.0,1.9,24.0,48.0,34.0,190,23,0.36,,,200.0,14.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD70924 HR PRECIPITATION (IN): 0.36 WEATHER(CODE):1  24 HR MAX TEMP (F): 4824 HR MIN TEMP (F): 34AVERAGE STATION PRESSURE:29.730 MINIMUM SEA LEVEL PRESSURE:29.86 TIME OF OCCURRENCE:1605 PEAK WIND SPEED (MPH): 23 PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 3.3 24 HR AVG TEMP (F): 41DEPART FROM NORMAL:  2  HEATING DEGREE DAYS: 24 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):48  LATEST NIGHT MIN TEMP(1900-0800 LST):34 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    0.03 0.00 0.00 0.00 0.00 0.00 0.00 T    0.01 0.00 0.00 0.00 0.00 0.00 0.02 0.04 0.01 0.03 0.03 0.09 0.04 0.03 0.03,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,757.0,1639.0,5/10/2007
72792024227,2023-01-07 23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,42.0,40.0,98.0,29.81,29.59,43.0,2.6,0.0,0.8,25.0,46.0,34.0,20,9,0.36,,,360.0,7.0,RA FG BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73724 HR PRECIPITATION (IN): 0.36 WEATHER(CODE):12  24 HR MAX TEMP (F): 4624 HR MIN TEMP (F): 34AVERAGE STATION PRESSURE:29.585 MINIMUM SEA LEVEL PRESSURE:29.63 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH):  9 PEAK WIND DIR (DEG): 20 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  7FASTEST 2MIN DIR (DEG):360 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.6 24 HR AVG TEMP (F): 40DEPART FROM NORMAL:  1  SKY COVER SR-SS (TENTHS): 1HEATING DEGREE DAYS: 25 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):46  LATEST NIGHT MIN TEMP(1900-0800 LST):43 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.04 0.01 0.04 0.04 0.04 T    T    0.02 0.02 0.02 0.03 0.02 0.01 0.02 0.02 0.03 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,757.0,1640.0,5/10/2007
72792024227,2023-01-08 23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,41.0,42.0,94.0,29.66,29.44,42.0,5.5,0.0,2.7,23.0,49.0,34.0,190,38,0.38,,,190.0,24.0,RA FG BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD71024 HR PRECIPITATION (IN): 0.38 WEATHER(CODE):12  24 HR MAX TEMP (F): 4924 HR MIN TEMP (F): 34AVERAGE STATION PRESSURE:29.445 MINIMUM SEA LEVEL PRESSURE:29.53 TIME OF OCCURRENCE:0640 PEAK WIND SPEED (MPH): 38 PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 24FASTEST 2MIN DIR (DEG):190 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.5 24 HR AVG TEMP (F): 42DEPART FROM NORMAL:  3  HEATING DEGREE DAYS: 23 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):49  LATEST NIGHT MIN TEMP(1900-0800 LST):34 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 T    0.00 0.03 0.05 T    0.01 0.01 0.02 0.04 0.02 T    T    0.02 0.02 0.01 0.00 0.07 T    0.04 0.03 T    T    0.01,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,756.0,1641.0,5/10/2007
72792024227,2023-01-09 23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,41.0,45.0,90.0,29.53,29.37,43.0,8.2,0.0,5.6,20.0,53.0,36.0,210,33,0.33,,,190.0,24.0,RA FG BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD71424 HR PRECIPITATION (IN): 0.33 WEATHER(CODE):12  24 HR MAX TEMP (F): 5324 HR MIN TEMP (F): 36AVERAGE STATION PRESSURE(D):29.369 MINIMUM SEA LEVEL PRESSURE:29.33 TIME OF OCCURRENCE:0941 PEAK WIND SPEED (MPH): 33 PEAK WIND DIR (DEG):210 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 24FASTEST 2MIN DIR (DEG):190 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.2 24 HR AVG TEMP (F): 45DEPART FROM NORMAL:  6  HEATING DEGREE DAYS: 20 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 53 LATEST NIGHT MIN TEMP(1900-0800 LST):36 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):     0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00T     0.02T     0.13 0.03T     0.01 0.00 0.03 0.05 0.01 0.01 0.03 0.01,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,756.0,1642.0,5/10/2007
72792024227,2023-01-10 23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,41.0,43.0,92.0,29.62,29.41,42.0,4.3,0.0,3.5,22.0,51.0,34.0,10,16,0.01,,,360.0,14.0,FG BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD71024 HR PRECIPITATION (IN): 0.01 WEATHER(CODE):12  24 HR MAX TEMP (F): 5124 HR MIN TEMP (F): 34AVERAGE STATION PRESSURE:29.405 MINIMUM SEA LEVEL PRESSURE:29.55 TIME OF OCCURRENCE:1727 PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG): 10 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):360 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.3 24 HR AVG TEMP (F): 43DEPART FROM NORMAL:  4  HEATING DEGREE DAYS: 22 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):51  LATEST NIGHT MIN TEMP(1900-0800 LST):37 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,756.0,1643.0,5/10/2007
