STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DYHF,DYTS,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE.1,SOURCE.1,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,WindEquipmentChangeDate,DATE_ONLY,TIME_OF_DAY
72794504205,2023-01-01 23:59:00,SOD,6,,,,,,,,,,,,,,,,,,39,,,29.93,,2.0,0,,26,48,29,310,12,T,,,360.0,9.0,RA FG FZFG BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD75324 HR PRECIPITATION (IN):T     WEATHER(CODE):1,2  24 HR MAX TEMP (F):48 24 HR MAX TEMP TIME (LST):1443 24 HR MIN TEMP (F):29 24 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE(D):29.935 MINIMUM SEA LEVEL PRESSURE:30.00 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH):12  PEAK WIND DIR (DEG):310 PEAK WIND TIME (LST):1323  FASTEST 2MIN SPEED (MPH):09 FASTEST 2MIN DIR (DEG):360 FASTEST 2MIN TIME (LST):1452 AVERAGE WIND SPEED (MPH): 2.0 24 HR AVG TEMP (F):39 HEATING DEGREE DAYS: 26 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 48 LATEST NIGHT MIN TEMP(1900-0800 LST):40 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    T     0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,759.0,1626.0,,2023-01-01,23:59:00
72794504205,2023-01-02 23:59:00,SOD,6,,,,,,,,,,,,,,,,,,37,,,29.7,,1.5,0,,28,47,26,130,9,0.00,,,300.0,8.0,FZFG BR FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD75324 HR PRECIPITATION (IN): 0.00 WEATHER(CODE):1,2  24 HR MAX TEMP (F):47 24 HR MAX TEMP TIME (LST):1457 24 HR MIN TEMP (F):26 24 HR MIN TEMP TIME (LST):2201 AVERAGE STATION PRESSURE(D):29.699 MINIMUM SEA LEVEL PRESSURE:29.69 TIME OF OCCURRENCE:1603 PEAK WIND SPEED (MPH):09  PEAK WIND DIR (DEG):130 PEAK WIND TIME (LST):1105  FASTEST 2MIN SPEED (MPH):08 FASTEST 2MIN DIR (DEG):300 FASTEST 2MIN TIME (LST):0541 AVERAGE WIND SPEED (MPH): 1.5 24 HR AVG TEMP (F):37 HEATING DEGREE DAYS: 28 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 47 LATEST NIGHT MIN TEMP(1900-0800 LST):27 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,759.0,1627.0,,2023-01-02,23:59:00
72794504205,2023-01-03 23:59:00,SOD,6,,,,,,,,,,,,,,,,,,38,,,29.7,,5.6,0,,27,46,30,130,15,T,,,140.0,12.0,RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73424 HR PRECIPITATION (IN):T     24 HR MAX TEMP (F):46 24 HR MAX TEMP TIME (LST):1435 24 HR MIN TEMP (F):30 24 HR MIN TEMP TIME (LST):2215 AVERAGE STATION PRESSURE(D):29.702 MINIMUM SEA LEVEL PRESSURE:29.76 TIME OF OCCURRENCE:0015 PEAK WIND SPEED (MPH):15  PEAK WIND DIR (DEG):130 PEAK WIND TIME (LST):0651  FASTEST 2MIN SPEED (MPH):12 FASTEST 2MIN DIR (DEG):140 FASTEST 2MIN TIME (LST):0712 AVERAGE WIND SPEED (MPH): 5.6 24 HR AVG TEMP (F):38 HEATING DEGREE DAYS: 27 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 46 LATEST NIGHT MIN TEMP(1900-0800 LST):26 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00T    T     0.00T     0.00 0.00 0.00 0.00T    T    T     0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,759.0,1628.0,,2023-01-03,23:59:00
72794504205,2023-01-04 23:59:00,SOD,6,,,,,,,,,,,,,,,,,,42,,,29.62,,3.5,0,,23,53,30,110,16,T,,,110.0,12.0,RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73024 HR PRECIPITATION (IN):T     24 HR MAX TEMP (F):53 24 HR MAX TEMP TIME (LST):2328 24 HR MIN TEMP (F):30 24 HR MIN TEMP TIME (LST):0822 AVERAGE STATION PRESSURE(D):29.618 MINIMUM SEA LEVEL PRESSURE:29.50 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH):16  PEAK WIND DIR (DEG):110 PEAK WIND TIME (LST):1901  FASTEST 2MIN SPEED (MPH):12 FASTEST 2MIN DIR (DEG):110 FASTEST 2MIN TIME (LST):1902 AVERAGE WIND SPEED (MPH): 3.5 24 HR AVG TEMP (F):42 HEATING DEGREE DAYS: 23 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 51 LATEST NIGHT MIN TEMP(1900-0800 LST):30 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00T    T    T     0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00T    T,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,759.0,1629.0,,2023-01-04,23:59:00
72794504205,2023-01-05 23:59:00,SOD,6,,,,,,,,,,,,,,,,,,52,,,29.4,,10.8,0,,13,58,45,170,29,0.07,,,160.0,23.0,RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73424 HR PRECIPITATION (IN): 0.07 24 HR MAX TEMP (F):58 24 HR MAX TEMP TIME (LST):1617 24 HR MIN TEMP (F):45 24 HR MIN TEMP TIME (LST):0420 AVERAGE STATION PRESSURE(D):29.402 MINIMUM SEA LEVEL PRESSURE:29.42 TIME OF OCCURRENCE:0804 PEAK WIND SPEED (MPH):29  PEAK WIND DIR (DEG):170 PEAK WIND TIME (LST):2134  FASTEST 2MIN SPEED (MPH):23 FASTEST 2MIN DIR (DEG):160 FASTEST 2MIN TIME (LST):1846 AVERAGE WIND SPEED (MPH):10.8 24 HR AVG TEMP (F):52 HEATING DEGREE DAYS: 13 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 58 LATEST NIGHT MIN TEMP(1900-0800 LST):43 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):     0.00 0.00T     0.00 0.00 0.00 0.00 0.00T    T    T     0.00 0.00 0.00T    T    T    T     0.03 0.01 0.03T     0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,759.0,1630.0,,2023-01-05,23:59:00
72794504205,2023-01-06 23:59:00,SOD,6,,,,,,,,,,,,,,,,,,50,,,29.81,,8.7,0,,15,55,45,140,24,0.03,,,140.0,21.0,RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73024 HR PRECIPITATION (IN): 0.03 24 HR MAX TEMP (F):55 24 HR MAX TEMP TIME (LST):1117 24 HR MIN TEMP (F):45 24 HR MIN TEMP TIME (LST):2358 AVERAGE STATION PRESSURE(D):29.813 MINIMUM SEA LEVEL PRESSURE:29.88 TIME OF OCCURRENCE:0009 PEAK WIND SPEED (MPH):24  PEAK WIND DIR (DEG):140 PEAK WIND TIME (LST):0109  FASTEST 2MIN SPEED (MPH):21 FASTEST 2MIN DIR (DEG):140 FASTEST 2MIN TIME (LST):0057 AVERAGE WIND SPEED (MPH): 8.7 24 HR AVG TEMP (F):50 HEATING DEGREE DAYS: 15 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 55 LATEST NIGHT MIN TEMP(1900-0800 LST):45 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00T    T     0.00 0.00 0.00T     0.02T    T    T     0.01T,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,759.0,1631.0,,2023-01-06,23:59:00
72794504205,2023-01-07 23:59:00,SOD,6,,,,,,,,,,,,,,,,,,42,,,29.69,,2.0,0,,23,48,36,120,14,0.16,,,100.0,12.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD75124 HR PRECIPITATION (IN): 0.16 WEATHER(CODE):1  24 HR MAX TEMP (F):48 24 HR MAX TEMP TIME (LST):1925 24 HR MIN TEMP (F):36 24 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE(D):29.687 MINIMUM SEA LEVEL PRESSURE:29.68 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH):14  PEAK WIND DIR (DEG):120 PEAK WIND TIME (LST):1910  FASTEST 2MIN SPEED (MPH):12 FASTEST 2MIN DIR (DEG):100 FASTEST 2MIN TIME (LST):1906 AVERAGE WIND SPEED (MPH): 2.0 24 HR AVG TEMP (F):42 HEATING DEGREE DAYS: 23 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 48 LATEST NIGHT MIN TEMP(1900-0800 LST):42 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.01 0.02T     0.01 0.00T    T    T     0.03 0.01 0.01 0.01T    T     0.03 0.02T     0.01T    T     0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,758.0,1632.0,,2023-01-07,23:59:00
72794504205,2023-01-08 23:59:00,SOD,6,,,,,,,,,,,,,,,,,,41,,,29.53,,6.9,0,,24,47,34,140,28,0.41,,,140.0,21.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD75124 HR PRECIPITATION (IN): 0.41 WEATHER(CODE):1  24 HR MAX TEMP (F):47 24 HR MAX TEMP TIME (LST):2150 24 HR MIN TEMP (F):34 24 HR MIN TEMP TIME (LST):0049 AVERAGE STATION PRESSURE(D):29.528 MINIMUM SEA LEVEL PRESSURE:29.57 TIME OF OCCURRENCE:0818 PEAK WIND SPEED (MPH):28  PEAK WIND DIR (DEG):140 PEAK WIND TIME (LST):1823  FASTEST 2MIN SPEED (MPH):21 FASTEST 2MIN DIR (DEG):140 FASTEST 2MIN TIME (LST):1824 AVERAGE WIND SPEED (MPH): 6.9 24 HR AVG TEMP (F):41 HEATING DEGREE DAYS: 24 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 47 LATEST NIGHT MIN TEMP(1900-0800 LST):34 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00T    T     0.02 0.03 0.03 0.04 0.15 0.14T    T     0.00 0.00T    T     0.00T    T     0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,758.0,1633.0,,2023-01-08,23:59:00
72794504205,2023-01-09 23:59:00,SOD,6,,,,,,,,,,,,,,,,,,45,,,29.43,,9.1,0,,20,56,34,160,37,0.55,,,160.0,30.0,RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD75124 HR PRECIPITATION (IN): 0.55 WEATHER(CODE):1  24 HR MAX TEMP (F):56 24 HR MAX TEMP TIME (LST):1226 24 HR MIN TEMP (F):34 24 HR MIN TEMP TIME (LST):0423 AVERAGE STATION PRESSURE(D):29.429 MINIMUM SEA LEVEL PRESSURE:29.38 TIME OF OCCURRENCE:1127 PEAK WIND SPEED (MPH):37  PEAK WIND DIR (DEG):160 PEAK WIND TIME (LST):1246  FASTEST 2MIN SPEED (MPH):30 FASTEST 2MIN DIR (DEG):160 FASTEST 2MIN TIME (LST):1247 AVERAGE WIND SPEED (MPH): 9.1 24 HR AVG TEMP (F):45 HEATING DEGREE DAYS: 20 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 56 LATEST NIGHT MIN TEMP(1900-0800 LST):34 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00T     0.00 0.00T    T     0.02 0.23T     0.02 0.02 0.00 0.04 0.14 0.05 0.03,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,758.0,1635.0,,2023-01-09,23:59:00
72794504205,2023-01-10 23:59:00,SOD,6,,,,,,,,,,,,,,,,,,44,,,29.51,,3.7,0,,21,54,33,050,12,0.05,,,60.0,10.0,RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD75124 HR PRECIPITATION (IN): 0.05 WEATHER(CODE):1  24 HR MAX TEMP (F):54 24 HR MAX TEMP TIME (LST):1416 24 HR MIN TEMP (F):33 24 HR MIN TEMP TIME (LST):2340 AVERAGE STATION PRESSURE(D):29.509 MINIMUM SEA LEVEL PRESSURE:29.60 TIME OF OCCURRENCE:1522 PEAK WIND SPEED (MPH):12  PEAK WIND DIR (DEG): 50 PEAK WIND TIME (LST):1926  FASTEST 2MIN SPEED (MPH):10 FASTEST 2MIN DIR (DEG): 60 FASTEST 2MIN TIME (LST):1922 AVERAGE WIND SPEED (MPH): 3.7 24 HR AVG TEMP (F):44 HEATING DEGREE DAYS: 21 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 54 LATEST NIGHT MIN TEMP(1900-0800 LST):39 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.03 0.01T     0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,757.0,1636.0,,2023-01-10,23:59:00
