STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DYHF,DYTS,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE.1,SOURCE.1,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,WindEquipmentChangeDate,DATE_ONLY,TIME_OF_DAY
72798594276,2023-01-01 23:59:00,SOD,6,,,,,,,,,,,,,,,,,,41,,,29.98,,1.2,0,0.9,24,46,36,030,8,0.00,,,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73024 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):46 24 HR MAX TEMP TIME (LST):1446 24 HR MIN TEMP (F):36 24 HR MIN TEMP TIME (LST):2041 AVERAGE STATION PRESSURE:29.975 MINIMUM SEA LEVEL PRESSURE:29.98 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH):8   PEAK WIND DIR (DEG):30  PEAK WIND TIME (LST):1908  FASTEST 2MIN SPEED (MPH):7  FASTEST 2MIN DIR (DEG):10  FASTEST 2MIN TIME (LST):1905 AVERAGE WIND SPEED (MPH):1.2  24 HR AVG TEMP (F):41 HEATING DEGREE DAYS:24  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):46  LATEST NIGHT MIN TEMP(1900-0800 LST):37 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,804.0,1628.0,2005-12-16,2023-01-01,23:59:00
72798594276,2023-01-02 23:59:00,SOD,6,,,,,,,,,,,,,,,,,,40,,,29.62,,4.5,0,-0.2,25,45,35,130,21,0.00,,,120.0,14.0,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73024 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):45 24 HR MAX TEMP TIME (LST):1424 24 HR MIN TEMP (F):35 24 HR MIN TEMP TIME (LST):2034 AVERAGE STATION PRESSURE:29.625 MINIMUM SEA LEVEL PRESSURE:29.66 TIME OF OCCURRENCE:1508 PEAK WIND SPEED (MPH):21  PEAK WIND DIR (DEG):130 PEAK WIND TIME (LST):2244  FASTEST 2MIN SPEED (MPH):14 FASTEST 2MIN DIR (DEG):120 FASTEST 2MIN TIME (LST):2244 AVERAGE WIND SPEED (MPH):4.5  24 HR AVG TEMP (F):40 HEATING DEGREE DAYS:25  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):45  LATEST NIGHT MIN TEMP(1900-0800 LST):35 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,804.0,1629.0,2005-12-16,2023-01-02,23:59:00
72798594276,2023-01-03 23:59:00,SOD,6,,,,,,,,,,,,,,,,,,42,,,29.72,,8.3,0,1.7,23,45,38,170,29,0.00,,,160.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73024 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):45 24 HR MAX TEMP TIME (LST):1412 24 HR MIN TEMP (F):38 24 HR MIN TEMP TIME (LST):2034 AVERAGE STATION PRESSURE:29.715 MINIMUM SEA LEVEL PRESSURE:29.70 TIME OF OCCURRENCE:0048 PEAK WIND SPEED (MPH):29  PEAK WIND DIR (DEG):170 PEAK WIND TIME (LST):0336  FASTEST 2MIN SPEED (MPH):21 FASTEST 2MIN DIR (DEG):160 FASTEST 2MIN TIME (LST):0337 AVERAGE WIND SPEED (MPH):8.3  24 HR AVG TEMP (F):42 HEATING DEGREE DAYS:23  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):45  LATEST NIGHT MIN TEMP(1900-0800 LST):35 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,804.0,1630.0,2005-12-16,2023-01-03,23:59:00
72798594276,2023-01-04 23:59:00,SOD,6,,,,,,,,,,,,,,,,,,44,,,29.64,,8.1,0,3.6,21,49,38,040,23,0.00,,,60.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73024 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):49 24 HR MAX TEMP TIME (LST):2359 24 HR MIN TEMP (F):38 24 HR MIN TEMP TIME (LST):0823 AVERAGE STATION PRESSURE:29.640 MINIMUM SEA LEVEL PRESSURE:29.50 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH):23  PEAK WIND DIR (DEG):40  PEAK WIND TIME (LST):1551  FASTEST 2MIN SPEED (MPH):16 FASTEST 2MIN DIR (DEG):60  FASTEST 2MIN TIME (LST):1606 AVERAGE WIND SPEED (MPH):8.1  24 HR AVG TEMP (F):44 HEATING DEGREE DAYS:21  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):47  LATEST NIGHT MIN TEMP(1900-0800 LST):38 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,804.0,1631.0,2005-12-16,2023-01-04,23:59:00
72798594276,2023-01-05 23:59:00,SOD,6,,,,,,,,,,,,,,,,,,51,,,29.39,,11.2,0,10.5,14,55,47,150,48,0.00,,,160.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73024 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):55 24 HR MAX TEMP TIME (LST):1541 24 HR MIN TEMP (F):47 24 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:29.390 MINIMUM SEA LEVEL PRESSURE:29.40 TIME OF OCCURRENCE:0720 PEAK WIND SPEED (MPH):48  PEAK WIND DIR (DEG):150 PEAK WIND TIME (LST):1757  FASTEST 2MIN SPEED (MPH):28 FASTEST 2MIN DIR (DEG):160 FASTEST 2MIN TIME (LST):1941 AVERAGE WIND SPEED (MPH):11.2 24 HR AVG TEMP (F):51 HEATING DEGREE DAYS:14  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):55  LATEST NIGHT MIN TEMP(1900-0800 LST):47 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,804.0,1632.0,2005-12-16,2023-01-05,23:59:00
72798594276,2023-01-06 23:59:00,SOD,6,,,,,,,,,,,,,,,,,,48,,,29.8,,8.5,0,7.5,17,52,44,140,37,T,,,140.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73024 HR PRECIPITATION (IN):T     24 HR MAX TEMP (F):52 24 HR MAX TEMP TIME (LST):1145 24 HR MIN TEMP (F):44 24 HR MIN TEMP TIME (LST):0610 AVERAGE STATION PRESSURE:29.795 MINIMUM SEA LEVEL PRESSURE:29.81 TIME OF OCCURRENCE:0004 PEAK WIND SPEED (MPH):37  PEAK WIND DIR (DEG):140 PEAK WIND TIME (LST):2344  FASTEST 2MIN SPEED (MPH):24 FASTEST 2MIN DIR (DEG):140 FASTEST 2MIN TIME (LST):2339 AVERAGE WIND SPEED (MPH):8.5  24 HR AVG TEMP (F):48 HEATING DEGREE DAYS:17  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):52  LATEST NIGHT MIN TEMP(1900-0800 LST):44 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,804.0,1633.0,2005-12-16,2023-01-06,23:59:00
72798594276,2023-01-07 23:59:00,SOD,6,,,,,,,,,,,,,,,,,,48,,,29.68,,8.0,0,7.4,17,49,46,130,37,0.03,,,140.0,24.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73024 HR PRECIPITATION (IN):0.03  24 HR MAX TEMP (F):49 24 HR MAX TEMP TIME (LST):0837 24 HR MIN TEMP (F):46 24 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:29.685 MINIMUM SEA LEVEL PRESSURE:29.66 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH):37  PEAK WIND DIR (DEG):130 PEAK WIND TIME (LST):0016  FASTEST 2MIN SPEED (MPH):24 FASTEST 2MIN DIR (DEG):140 FASTEST 2MIN TIME (LST):0042 AVERAGE WIND SPEED (MPH):8.0  24 HR AVG TEMP (F):48 HEATING DEGREE DAYS:17  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):49  LATEST NIGHT MIN TEMP(1900-0800 LST):46 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    T    T    T    0.01 0.01 0.01 T    T    T    0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,803.0,1634.0,2005-12-16,2023-01-07,23:59:00
72798594276,2023-01-08 23:59:00,SOD,6,,,,,,,,,,,,,,,,,,45,,,29.52,,8.4,0,4.3,20,49,40,150,31,T,,,150.0,22.0,RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73024 HR PRECIPITATION (IN):T     24 HR MAX TEMP (F):49 24 HR MAX TEMP TIME (LST):1321 24 HR MIN TEMP (F):40 24 HR MIN TEMP TIME (LST):0451 AVERAGE STATION PRESSURE:29.515 MINIMUM SEA LEVEL PRESSURE:29.53 TIME OF OCCURRENCE:0633 PEAK WIND SPEED (MPH):31  PEAK WIND DIR (DEG):150 PEAK WIND TIME (LST):1404  FASTEST 2MIN SPEED (MPH):22 FASTEST 2MIN DIR (DEG):150 FASTEST 2MIN TIME (LST):1406 AVERAGE WIND SPEED (MPH):8.4  24 HR AVG TEMP (F):45 HEATING DEGREE DAYS:20  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):49  LATEST NIGHT MIN TEMP(1900-0800 LST):40 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 T    T    0.00 T    T    T    T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,803.0,1635.0,2005-12-16,2023-01-08,23:59:00
72798594276,2023-01-09 23:59:00,SOD,6,,,,,,,,,,,,,,,,,,48,,,29.45,,12.1,0,7.2,17,53,43,150,46,0.01,,,150.0,31.0,RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD75124 HR PRECIPITATION (IN): 0.01 WEATHER(CODE):1  24 HR MAX TEMP (F):53 24 HR MAX TEMP TIME (LST):1314 24 HR MIN TEMP (F):43 24 HR MIN TEMP TIME (LST):0801 AVERAGE STATION PRESSURE(D):29.450 MINIMUM SEA LEVEL PRESSURE:29.36 TIME OF OCCURRENCE:1248 PEAK WIND SPEED (MPH):46  PEAK WIND DIR (DEG):150 PEAK WIND TIME (LST):1322  FASTEST 2MIN SPEED (MPH):31 FASTEST 2MIN DIR (DEG):150 FASTEST 2MIN TIME (LST):1323 AVERAGE WIND SPEED (MPH):12.1 24 HR AVG TEMP (F):48 HEATING DEGREE DAYS: 17 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 53 LATEST NIGHT MIN TEMP(1900-0800 LST):43 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00T     0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00T    T     0.01,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,803.0,1637.0,2005-12-16,2023-01-09,23:59:00
72798594276,2023-01-10 23:59:00,SOD,6,,,,,,,,,,,,,,,,,,48,,,29.54,,5.3,0,7.1,17,54,42,120,24,0.00,,,140.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73024 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):54 24 HR MAX TEMP TIME (LST):1256 24 HR MIN TEMP (F):42 24 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:29.540 MINIMUM SEA LEVEL PRESSURE:29.61 TIME OF OCCURRENCE:1849 PEAK WIND SPEED (MPH):24  PEAK WIND DIR (DEG):120 PEAK WIND TIME (LST):0006  FASTEST 2MIN SPEED (MPH):16 FASTEST 2MIN DIR (DEG):140 FASTEST 2MIN TIME (LST):0007 AVERAGE WIND SPEED (MPH):5.3  24 HR AVG TEMP (F):48 HEATING DEGREE DAYS:17  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):54  LATEST NIGHT MIN TEMP(1900-0800 LST):44 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,802.0,1638.0,2005-12-16,2023-01-10,23:59:00
