STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DYHF,DYTS,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE.1,SOURCE.1,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,WindEquipmentChangeDate,DATE_ONLY,TIME_OF_DAY
72792594227,2023-01-01 23:59:00,SOD,6,,,,,,,,,,,,,,,,,37.0,38.0,92.0,30.07,29.78,39.0,1.6,0.0,0.1,27.0,47.0,29.0,090,13,0.00,,,90.0,10.0,FG FZFG BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73024 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):47 24 HR MAX TEMP TIME (LST):1212 24 HR MIN TEMP (F):29 24 HR MIN TEMP TIME (LST):2352 AVERAGE STATION PRESSURE:29.775 MINIMUM SEA LEVEL PRESSURE:29.95 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH):13  PEAK WIND DIR (DEG):90  PEAK WIND TIME (LST):1135  FASTEST 2MIN SPEED (MPH):10 FASTEST 2MIN DIR (DEG):90  FASTEST 2MIN TIME (LST):1136 AVERAGE WIND SPEED (MPH):1.6  24 HR AVG TEMP (F):38 HEATING DEGREE DAYS:27  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):47  LATEST NIGHT MIN TEMP(1900-0800 LST):38 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,800.0,1633.0,2005-11-17,2023-01-01,23:59:00
72792594227,2023-01-02 23:59:00,SOD,6,,,,,,,,,,,,,,,,,34.0,35.0,97.0,29.74,29.42,34.0,1.6,0.0,-3.0,30.0,41.0,29.0,010,10,T,,,360.0,9.0,RA FG FZFG BR UP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD72724 HR PRECIPITATION (IN):T     24 HR MAX TEMP (F):41 24 HR MAX TEMP TIME (LST):1515 24 HR MIN TEMP (F):29 24 HR MIN TEMP TIME (LST):0046 AVERAGE STATION PRESSURE:29.425 MINIMUM SEA LEVEL PRESSURE:29.65 TIME OF OCCURRENCE:1517 PEAK WIND SPEED (MPH):10  PEAK WIND DIR (DEG):10  PEAK WIND TIME (LST):1950  FASTEST 2MIN SPEED (MPH):9  FASTEST 2MIN DIR (DEG):360 FASTEST 2MIN TIME (LST):1950 AVERAGE WIND SPEED (MPH):1.6  24 HR AVG TEMP (F):35 HEATING DEGREE DAYS:30  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):41  LATEST NIGHT MIN TEMP(1900-0800 LST):29 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    T    T    T    T,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,759.0,1634.0,2005-11-17,2023-01-02,23:59:00
72792594227,2023-01-03 23:59:00,SOD,6,,,,,,,,,,,,,,,,,38.0,39.0,96.0,29.82,29.52,39.0,1.4,0.0,0.9,26.0,45.0,33.0,010,10,0.13,,,360.0,7.0,RA FG BR UP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73024 HR PRECIPITATION (IN):0.13  24 HR MAX TEMP (F):45 24 HR MAX TEMP TIME (LST):1421 24 HR MIN TEMP (F):33 24 HR MIN TEMP TIME (LST):1943 AVERAGE STATION PRESSURE:29.525 MINIMUM SEA LEVEL PRESSURE:29.74 TIME OF OCCURRENCE:0058 PEAK WIND SPEED (MPH):10  PEAK WIND DIR (DEG):10  PEAK WIND TIME (LST):1535  FASTEST 2MIN SPEED (MPH):7  FASTEST 2MIN DIR (DEG):360 FASTEST 2MIN TIME (LST):2028 AVERAGE WIND SPEED (MPH):1.4  24 HR AVG TEMP (F):39 HEATING DEGREE DAYS:26  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):45  LATEST NIGHT MIN TEMP(1900-0800 LST):33 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.02 0.01 0.02 T    0.01 T    T    0.01 0.01 0.00 0.00 0.00 0.00 0.00 0.00 T    0.00 0.00 0.00 0.00 T    T    0.01 0.04,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,759.0,1635.0,2005-11-17,2023-01-03,23:59:00
72792594227,2023-01-04 23:59:00,SOD,6,,,,,,,,,,,,,,,,,36.0,42.0,81.0,29.7,29.39,40.0,8.3,0.0,3.8,23.0,47.0,37.0,020,26,0.16,,,20.0,17.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73024 HR PRECIPITATION (IN):0.16  24 HR MAX TEMP (F):47 24 HR MAX TEMP TIME (LST):1624 24 HR MIN TEMP (F):37 24 HR MIN TEMP TIME (LST):0901 AVERAGE STATION PRESSURE:29.385 MINIMUM SEA LEVEL PRESSURE:29.42 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH):26  PEAK WIND DIR (DEG):20  PEAK WIND TIME (LST):2243  FASTEST 2MIN SPEED (MPH):17 FASTEST 2MIN DIR (DEG):20  FASTEST 2MIN TIME (LST):2225 AVERAGE WIND SPEED (MPH):8.3  24 HR AVG TEMP (F):42 HEATING DEGREE DAYS:23  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):47  LATEST NIGHT MIN TEMP(1900-0800 LST):33 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.02 0.01 T    0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.05 0.05 0.02 T    0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,759.0,1636.0,2005-11-17,2023-01-04,23:59:00
72792594227,2023-01-05 23:59:00,SOD,6,,,,,,,,,,,,,,,,,40.0,51.0,74.0,29.52,29.23,45.0,8.3,0.0,12.7,14.0,55.0,46.0,180,30,0.12,,,160.0,20.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73024 HR PRECIPITATION (IN):0.12  24 HR MAX TEMP (F):55 24 HR MAX TEMP TIME (LST):1421 24 HR MIN TEMP (F):46 24 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:29.230 MINIMUM SEA LEVEL PRESSURE:29.36 TIME OF OCCURRENCE:0816 PEAK WIND SPEED (MPH):30  PEAK WIND DIR (DEG):180 PEAK WIND TIME (LST):1401  FASTEST 2MIN SPEED (MPH):20 FASTEST 2MIN DIR (DEG):160 FASTEST 2MIN TIME (LST):1402 AVERAGE WIND SPEED (MPH):8.3  24 HR AVG TEMP (F):51 HEATING DEGREE DAYS:14  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):55  LATEST NIGHT MIN TEMP(1900-0800 LST):42 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.00 0.00 0.00 0.00 0.00 0.00 T    0.03 T    0.00 0.00 0.03 0.04 0.00 0.01 0.01,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,759.0,1637.0,2005-11-17,2023-01-05,23:59:00
72792594227,2023-01-06 23:59:00,SOD,6,,,,,,,,,,,,,,,,,41.0,40.0,96.0,29.94,29.64,42.0,3.5,0.0,1.6,25.0,46.0,33.0,240,18,0.40,,,240.0,14.0,RA FG BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73024 HR PRECIPITATION (IN):0.40  24 HR MAX TEMP (F):46 24 HR MAX TEMP TIME (LST):1836 24 HR MIN TEMP (F):33 24 HR MIN TEMP TIME (LST):0701 AVERAGE STATION PRESSURE:29.640 MINIMUM SEA LEVEL PRESSURE:29.85 TIME OF OCCURRENCE:0005 PEAK WIND SPEED (MPH):18  PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):1802  FASTEST 2MIN SPEED (MPH):14 FASTEST 2MIN DIR (DEG):240 FASTEST 2MIN TIME (LST):1803 AVERAGE WIND SPEED (MPH):3.5  24 HR AVG TEMP (F):40 HEATING DEGREE DAYS:25  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):46  LATEST NIGHT MIN TEMP(1900-0800 LST):33 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    0.01 0.00 0.00 0.00 0.00 0.00 T    T    0.02 T    0.01 0.00 0.00 0.00 0.03 0.04 0.03 0.06 0.02 0.06 0.06 0.05 0.01,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,759.0,1639.0,2005-11-17,2023-01-06,23:59:00
72792594227,2023-01-07 23:59:00,SOD,6,,,,,,,,,,,,,,,,,43.0,42.0,97.0,29.8,29.49,44.0,4.2,0.0,3.5,23.0,46.0,38.0,360,12,0.58,,,340.0,8.0,RA FG BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73024 HR PRECIPITATION (IN):0.58  24 HR MAX TEMP (F):46 24 HR MAX TEMP TIME (LST):1250 24 HR MIN TEMP (F):38 24 HR MIN TEMP TIME (LST):2238 AVERAGE STATION PRESSURE:29.490 MINIMUM SEA LEVEL PRESSURE:29.62 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH):12  PEAK WIND DIR (DEG):360 PEAK WIND TIME (LST):1014  FASTEST 2MIN SPEED (MPH):8  FASTEST 2MIN DIR (DEG):340 FASTEST 2MIN TIME (LST):2143 AVERAGE WIND SPEED (MPH):4.2  24 HR AVG TEMP (F):42 HEATING DEGREE DAYS:23  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):46  LATEST NIGHT MIN TEMP(1900-0800 LST):43 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 T    0.00 0.04 0.04 0.05 0.02 0.03 0.04 0.04 0.03 0.03 0.05 0.04 0.04 0.06 0.03 0.03 0.01 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,759.0,1640.0,2005-11-17,2023-01-07,23:59:00
72792594227,2023-01-08 23:59:00,SOD,6,,,,,,,,,,,,,,,,,42.0,44.0,95.0,29.64,29.35,43.0,5.0,0.0,5.4,21.0,49.0,39.0,180,36,0.76,,,190.0,23.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73024 HR PRECIPITATION (IN):0.76  24 HR MAX TEMP (F):49 24 HR MAX TEMP TIME (LST):1510 24 HR MIN TEMP (F):39 24 HR MIN TEMP TIME (LST):0258 AVERAGE STATION PRESSURE:29.350 MINIMUM SEA LEVEL PRESSURE:29.53 TIME OF OCCURRENCE:0746 PEAK WIND SPEED (MPH):36  PEAK WIND DIR (DEG):180 PEAK WIND TIME (LST):1649  FASTEST 2MIN SPEED (MPH):23 FASTEST 2MIN DIR (DEG):190 FASTEST 2MIN TIME (LST):1651 AVERAGE WIND SPEED (MPH):5.0  24 HR AVG TEMP (F):44 HEATING DEGREE DAYS:21  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):49  LATEST NIGHT MIN TEMP(1900-0800 LST):38 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 T    0.08 0.09 0.02 0.04 0.07 0.04 0.06 0.03 0.03 0.03 0.01 T    0.04 0.01 T    0.10 0.07 0.01 0.01 0.02,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,758.0,1641.0,2005-11-17,2023-01-08,23:59:00
72792594227,2023-01-09 23:59:00,SOD,6,,,,,,,,,,,,,,,,,41.0,46.0,88.0,29.52,29.27,43.0,7.3,0.0,7.3,19.0,52.0,40.0,180,28,1.25,,,210.0,21.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD77524 HR PRECIPITATION (IN): 1.25 WEATHER(CODE):1  24 HR MAX TEMP (F):52 24 HR MAX TEMP TIME (LST):1244 24 HR MIN TEMP (F):40 24 HR MIN TEMP TIME (LST):0510 AVERAGE STATION PRESSURE(D):29.268 MINIMUM SEA LEVEL PRESSURE:29.33 TIME OF OCCURRENCE:0906 PEAK WIND SPEED (MPH):28  PEAK WIND DIR (DEG):180 PEAK WIND TIME (LST):1259  FASTEST 2MIN SPEED (MPH):21 FASTEST 2MIN DIR (DEG):210 FASTEST 2MIN TIME (LST):1303 AVERAGE WIND SPEED (MPH): 7.3 24 HR AVG TEMP (F):46 DEPART FROM NORMAL:   7 HEATING DEGREE DAYS: 19 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 52 LATEST NIGHT MIN TEMP(1900-0800 LST):40 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00T    T    T    T    T     0.03 0.06 0.05 0.12 0.01 0.13 0.19 0.18 0.13 0.15 0.18,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,758.0,1642.0,2005-11-17,2023-01-09,23:59:00
72792594227,2023-01-10 23:59:00,SOD,6,,,,,,,,,,,,,,,,,40.0,46.0,86.0,29.61,29.31,43.0,3.9,0.0,7.2,19.0,54.0,37.0,060,19,0.07,,,30.0,13.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73024 HR PRECIPITATION (IN):0.07  24 HR MAX TEMP (F):54 24 HR MAX TEMP TIME (LST):1446 24 HR MIN TEMP (F):37 24 HR MIN TEMP TIME (LST):0816 AVERAGE STATION PRESSURE:29.310 MINIMUM SEA LEVEL PRESSURE:29.54 TIME OF OCCURRENCE:1719 PEAK WIND SPEED (MPH):19  PEAK WIND DIR (DEG):60  PEAK WIND TIME (LST):1323  FASTEST 2MIN SPEED (MPH):13 FASTEST 2MIN DIR (DEG):30  FASTEST 2MIN TIME (LST):1332 AVERAGE WIND SPEED (MPH):3.9  24 HR AVG TEMP (F):46 HEATING DEGREE DAYS:19  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):54  LATEST NIGHT MIN TEMP(1900-0800 LST):37 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.05 0.02 0.00 0.00 T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,758.0,1643.0,2005-11-17,2023-01-10,23:59:00
