STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DYHF,DYTS,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE.1,SOURCE.1,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,WindEquipmentChangeDate,DATE_ONLY,TIME_OF_DAY
72792394225,2023-01-01 23:59:00,SOD,6,,,,,,,,,,,,,,,,,37.0,51,61.0,30.08,30.04,44.0,8.0,0,9.4,14,63,38,120,22,0.00,,,100.0,16.0,HZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD59424 HR PRECIPITATION (IN): 0.00 WEATHER(CODE):18  24 HR MIN TEMP (F): 38AVERAGE STATION PRESSURE:30.045 MINIMUM SEA LEVEL PRESSURE:29.91 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 22 PEAK WIND DIR (DEG):120 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):100 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.0 LATEST DAY MAX TEMP (0700-1900 LST):63  LATEST NIGHT MIN TEMP(1900-0800 LST):38 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,802.0,1638.0,2006-04-10,2023-01-01,23:59:00
72792394225,2023-01-02 23:59:00,SOD,6,,,,,,,,,,,,,,,,,35.0,52,53.0,29.71,29.68,45.0,9.9,0,10.3,13,58,46,080,27,0.02,,,80.0,20.0,HZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD57124 HR PRECIPITATION (IN): 0.02 WEATHER(CODE):8  AVERAGE STATION PRESSURE:29.685 MINIMUM SEA LEVEL PRESSURE:29.64 TIME OF OCCURRENCE:1703 PEAK WIND SPEED (MPH): 27 PEAK WIND DIR (DEG): 80 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG): 80 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 9.9 LATEST DAY MAX TEMP (0700-1900 LST):58  LATEST NIGHT MIN TEMP(1900-0800 LST):46 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.02 0.00 0.00 T    0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,802.0,1638.0,2006-04-10,2023-01-02,23:59:00
72792394225,2023-01-03 23:59:00,SOD,6,,,,,,,,,,,,,,,,,40.0,50.0,77.0,29.81,29.78,44.0,10.0,0.0,8.2,15.0,55.0,44.0,90.0,20.0,0.03,,,100.0,15.0,RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD55424 HR PRECIPITATION (IN): 0.03 AVERAGE STATION PRESSURE:29.780 MINIMUM SEA LEVEL PRESSURE:29.73 TIME OF OCCURRENCE:0023 PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG): 90 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):100 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):10.0 LATEST DAY MAX TEMP (0700-1900 LST):54( LATEST NIGHT MIN TEMP(1900-0800 LST):47 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.01 T    0.00 0.00 0.00 0.00 0.02 T    T    T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    T    T    T    0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,802.0,1640.0,2006-04-10,2023-01-03,23:59:00
72792394225,2023-01-04 23:59:00,SOD,6,,,,,,,,,,,,,,,,,38.0,45.0,77.0,29.63,29.59,41.0,17.2,0.0,3.1,20.0,48.0,41.0,70.0,49.0,0.12,,,80.0,30.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD70924 HR PRECIPITATION (IN): 0.12 WEATHER(CODE):1  24 HR MAX TEMP (F): 4824 HR MIN TEMP (F): 41AVERAGE STATION PRESSURE:29.595 MINIMUM SEA LEVEL PRESSURE:29.37 TIME OF OCCURRENCE:2343 PEAK WIND SPEED (MPH): 49 PEAK WIND DIR (DEG): 70 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 30FASTEST 2MIN DIR (DEG): 80 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):17.2 24 HR AVG TEMP (F): 45DEPART FROM NORMAL:  3  HEATING DEGREE DAYS: 20 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):47  LATEST NIGHT MIN TEMP(1900-0800 LST):41 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.04 0.06 0.02 T    T    0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,801.0,1641.0,2006-04-10,2023-01-04,23:59:00
72792394225,2023-01-05 23:59:00,SOD,6,,,,,,,,,,,,,,,,,42.0,50.0,75.0,29.49,29.47,46.0,16.7,0.0,8.1,15.0,54.0,46.0,180.0,40.0,0.32,,,190.0,28.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD71024 HR PRECIPITATION (IN): 0.32 WEATHER(CODE):18  24 HR MAX TEMP (F): 5424 HR MIN TEMP (F): 46AVERAGE STATION PRESSURE:29.470 MINIMUM SEA LEVEL PRESSURE:29.28 TIME OF OCCURRENCE:0634 PEAK WIND SPEED (MPH): 40 PEAK WIND DIR (DEG):180 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 28FASTEST 2MIN DIR (DEG):190 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):16.7 24 HR AVG TEMP (F): 50DEPART FROM NORMAL:  8  HEATING DEGREE DAYS: 15 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):54  LATEST NIGHT MIN TEMP(1900-0800 LST):45 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 T    0.00 0.00 T    0.00 T    0.00 0.00 0.01 0.02 0.03 0.10 0.01 0.01 0.06 T    0.00 0.02 0.05 T    0.01,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,801.0,1642.0,2006-04-10,2023-01-05,23:59:00
72792394225,2023-01-06 23:59:00,SOD,6,,,,,,,,,,,,,,,,,44.0,49.0,83.0,29.9,29.86,46.0,13.6,0.0,7.0,16.0,52.0,46.0,120.0,33.0,0.35,,,120.0,24.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD70924 HR PRECIPITATION (IN): 0.35 WEATHER(CODE):1  24 HR MAX TEMP (F): 5224 HR MIN TEMP (F): 46AVERAGE STATION PRESSURE:29.865 MINIMUM SEA LEVEL PRESSURE:29.80 TIME OF OCCURRENCE:1550 PEAK WIND SPEED (MPH): 33 PEAK WIND DIR (DEG):120 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 24FASTEST 2MIN DIR (DEG):120 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):13.6 24 HR AVG TEMP (F): 49DEPART FROM NORMAL:  7  HEATING DEGREE DAYS: 16 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):52  LATEST NIGHT MIN TEMP(1900-0800 LST):46 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.02 T    0.06 0.09 0.11 0.05 0.02 T    0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,801.0,1643.0,2006-04-10,2023-01-06,23:59:00
72792394225,2023-01-07 23:59:00,SOD,6,,,,,,,,,,,,,,,,,45.0,46.0,91.0,29.78,29.75,46.0,8.9,0.0,3.9,19.0,49.0,42.0,80.0,20.0,0.38,,,70.0,14.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD70924 HR PRECIPITATION (IN): 0.38 WEATHER(CODE):1  24 HR MAX TEMP (F): 4924 HR MIN TEMP (F): 42AVERAGE STATION PRESSURE:29.745 MINIMUM SEA LEVEL PRESSURE:29.60 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG): 80 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG): 70 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.9 24 HR AVG TEMP (F): 46DEPART FROM NORMAL:  4  HEATING DEGREE DAYS: 19 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):49  LATEST NIGHT MIN TEMP(1900-0800 LST):46 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 T    T    0.02 0.03 0.04 0.05 0.02 0.03 0.01 0.05 0.05 0.04 0.02 0.02 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,801.0,1644.0,2006-04-10,2023-01-07,23:59:00
72792394225,2023-01-08 23:59:00,SOD,6,,,,,,,,,,,,,,,,,44.0,48.0,86.0,29.62,29.59,46.0,15.0,0.0,5.8,17.0,52.0,43.0,200.0,44.0,0.44,,,200.0,31.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD70924 HR PRECIPITATION (IN): 0.44 WEATHER(CODE):1  24 HR MAX TEMP (F): 5224 HR MIN TEMP (F): 43AVERAGE STATION PRESSURE:29.595 MINIMUM SEA LEVEL PRESSURE:29.49 TIME OF OCCURRENCE:0534 PEAK WIND SPEED (MPH): 44 PEAK WIND DIR (DEG):200 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 31FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):15.0 24 HR AVG TEMP (F): 48DEPART FROM NORMAL:  6  HEATING DEGREE DAYS: 17 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):52  LATEST NIGHT MIN TEMP(1900-0800 LST):42 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 T    0.01 0.01 0.02 0.01 0.01 T    0.02 T    0.11 T    T    0.00 0.00 0.04 T    0.05 T    0.01 0.02 0.11 0.02,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,801.0,1645.0,2006-04-10,2023-01-08,23:59:00
72792394225,2023-01-09 23:59:00,SOD,6,,,,,,,,,,,,,,,,,43.0,49.0,83.0,29.49,29.49,46.0,16.0,0.0,6.8,16.0,53.0,44.0,160.0,53.0,1.67,,,160.0,39.0,TS RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD71524 HR PRECIPITATION (IN): 1.67 WEATHER(CODE):138  24 HR MAX TEMP (F): 5324 HR MIN TEMP (F): 44AVERAGE STATION PRESSURE(D):29.490 MINIMUM SEA LEVEL PRESSURE:29.24 TIME OF OCCURRENCE:0911 PEAK WIND SPEED (MPH): 53 PEAK WIND DIR (DEG):160 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 39FASTEST 2MIN DIR (DEG):160 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):16.0 24 HR AVG TEMP (F): 49DEPART FROM NORMAL:  7  HEATING DEGREE DAYS: 16 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 53 LATEST NIGHT MIN TEMP(1900-0800 LST):44 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.06 0.02 0.01 0.01 0.25 0.03 0.00 0.06 0.23 0.44 0.21 0.25 0.07 0.02,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,800.0,1646.0,2006-04-10,2023-01-09,23:59:00
72792394225,2023-01-10 23:59:00,SOD,6,,,,,,,,,,,,,,,,,43.0,50.0,79.0,29.58,29.55,46.0,10.9,0.0,7.7,15.0,56.0,44.0,80.0,31.0,0.02,,,70.0,22.0,RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD70924 HR PRECIPITATION (IN): 0.02 WEATHER(CODE):1  24 HR MAX TEMP (F): 5624 HR MIN TEMP (F): 44AVERAGE STATION PRESSURE:29.555 MINIMUM SEA LEVEL PRESSURE:29.49 TIME OF OCCURRENCE:1416 PEAK WIND SPEED (MPH): 31 PEAK WIND DIR (DEG): 80 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 22FASTEST 2MIN DIR (DEG): 70 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):10.9 24 HR AVG TEMP (F): 50DEPART FROM NORMAL:  8  HEATING DEGREE DAYS: 15 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):56  LATEST NIGHT MIN TEMP(1900-0800 LST):44 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.01 0.01 T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,800.0,1647.0,2006-04-10,2023-01-10,23:59:00
