DATE,STATION,DailyAltimeterSetting,DailyDewPointTemperature,DailyDryBulbTemperature,DailyPrecipitation,DailyPresentWeatherType,DailyPressureChange,DailyPressureTendency,DailyRelativeHumidity,DailySeaLevelPressure,DailySkyConditions,DailyStationPressure,DailyVisibility,DailyWetBulbTemperature,DailyWindDirection,DailyWindGustSpeed,DailyWindSpeed
2023-01-01,72792594227,30.05,37.78431372549019,39.0,0,BR:1 ||,0.0,4.0,93.01960784313724,30.074166666666667,VV:09 1,29.76,10.0,39.09803921568628,0,21.0,2.0588235294117645
2023-01-02,72792594227,29.68,33.15686274509804,32.0,0,BR:1 ||,0.03375,5.625,98.07843137254902,29.74125,VV:09 2,29.39,0.25,33.588235294117645,0,21.0,1.392156862745098
2023-01-03,72792594227,29.8,37.48333333333333,37.0,0.01,BR:1 ||,-0.02,3.5,96.81666666666666,29.824583333333333,CLR:00,29.51,10.0,38.16666666666666,0,21.0,1.6
2023-01-04,72792594227,29.9,36.66666666666666,40.0,0,-RA:02 |RA |RA,0.04875,6.625,84.73333333333333,29.697499999999994,CLR:00,29.61,10.0,39.53333333333333,20,21.0,7.733333333333333
2023-01-05,72792594227,29.41,40.65384615384615,48.0,0,-RA:02 |RA |RA,-0.03875,3.625,74.76923076923077,29.519166666666667,OVC:08 100,29.13,10.0,45.15384615384615,20,20.5,7.769230769230769
2023-01-06,72792594227,29.94,40.0,44.0,0,BR:1 ||,-0.02375,3.25,96.72340425531917,29.9375,OVC:08 37,29.65,10.0,40.659574468085104,0,36.0,2.617021276595745
2023-01-07,72792594227,29.73,42.97058823529412,45.0,0.03,-RA:02 |RA |RA,0.03,6.75,97.07352941176472,29.797083333333333,BKN:07 2,29.44,10.0,43.70588235294117,0,36.0,3.926470588235294
2023-01-08,72792594227,29.53,42.05263157894737,43.0,T,-RA:02 |RA |RA,-0.0149999999999999,3.75,95.6842105263158,29.64458333333333,OVC:08 2,29.24,10.0,43.078947368421055,0,36.0,4.052631578947368
2023-01-09,72792594227,29.58,41.97727272727273,44.0,0,RA:02 BR:1 |RA |RA,0.02125,4.375,91.9090909090909,29.522500000000004,CLR:00,29.29,10.0,43.45454545454545,20,22.285714285714285,6.795454545454546
2023-01-10,72792594227,29.64,40.27906976744186,41.0,0,BR:1 ||,-0.0075,4.75,91.16279069767442,29.6075,CLR:00,29.35,10.0,41.95348837209303,0,16.0,4.116279069767442
2023-01-11,72792594227,29.81,42.93939393939394,45.0,0,-RA:02 |RA |RA,-0.02,3.5,91.0909090909091,29.815416666666664,CLR:00,29.52,10.0,44.57575757575758,30,16.0,5.0606060606060606
2023-01-12,72792594227,29.79,47.1875,50.0,0.03,-RA:02 BR:1 |RA |RA,0.0025,5.75,97.71875,29.8175,OVC:08 75,29.5,5.0,47.59375,0,16.0,3.9375
2023-01-13,72792594227,29.74,49.13333333333333,49.0,0.02,-RA:02 BR:1 |RA |RA,0.0225,6.375,97.6,29.7,FEW:02 20 BKN:07 27 OVC:08 35,29.45,10.0,49.2,0,16.0,2.0
2023-01-14,72792594227,29.62,45.85294117647059,47.0,0,BR:1 ||,0.0424999999999999,5.25,90.73529411764706,29.41,CLR:00,29.33,10.0,47.294117647058826,0,16.0,3.176470588235294
2023-01-15,72792594227,29.3,43.375,45.0,0.02,-RA:02 |RA |RA,-0.02375,3.125,94.25,29.345416666666665,BKN:07 10 OVC:08 13,29.02,10.0,44.520833333333336,120,20.0,6.020833333333333
2023-01-16,72792594227,29.71,41.05128205128205,42.0,0,BR:1 ||,-0.03875,1.625,91.76923076923076,29.71708333333334,OVC:08 24,29.42,10.0,42.51282051282051,0,20.5,2.769230769230769
2023-01-17,72792594227,29.86,42.38333333333333,43.0,0,BR:1 ||,-0.0062499999999999,4.0,95.11666666666666,29.905,OVC:08 5,29.57,10.0,43.25,0,20.5,4.633333333333334
2023-01-18,72792594227,29.81,39.75757575757576,44.0,0,-RA:02 |RA |RA,-0.0175,4.25,91.45454545454544,29.879583333333333,CLR:00,29.52,10.0,41.15151515151515,230,20.5,8.666666666666666
2023-01-19,72792594227,30.29,34.03076923076923,39.0,0,BR:1 ||,-0.045,2.25,97.3846153846154,30.352083333333336,OVC:08 2,30.16,10.0,34.58461538461538,0,19.33333333333333,1.5846153846153843
2023-01-20,72792594227,30.4,34.20754716981132,39.0,0,BR:1 ||,0.00625,4.125,92.43396226415096,30.468750000000004,CLR:00,30.16,10.0,35.56603773584906,0,19.33333333333333,1.0
2023-01-21,72792594227,30.21,32.81818181818182,35.0,0,-RA:02 BR:1 |RA |RA,0.0174999999999999,4.625,97.01515151515152,30.209166666666665,VV:09 2,29.92,10.0,33.45454545454545,0,19.33333333333333,4.484848484848484
2023-01-22,72792594227,30.46,32.05263157894737,30.0,0,BR:1 ||,-0.025,3.25,96.36842105263158,30.437916666666663,BKN:07 2,30.16,10.0,32.75438596491228,0,17.0,0.7543859649122807
2023-01-23,72792594227,30.47,34.355932203389834,34.0,0,BR:1 ||,-0.00625,3.75,95.35593220338984,30.5,OVC:08 2,30.19,10.0,35.25423728813559,0,17.0,1.3728813559322033
2023-01-24,72792594227,30.55,39.1764705882353,41.0,0,BR:1 ||,-0.0112499999999999,3.0,95.11764705882354,30.570000000000004,OVC:08 3,30.22,10.0,40.15686274509804,0,17.0,3.333333333333333
2023-01-25,72792594227,30.67,39.48333333333333,41.0,0,BR:1 ||,-0.0075,3.625,92.66666666666669,30.69125,OVC:08 3,30.37,10.0,40.78333333333333,0,23.0,1.0666666666666669
2023-01-26,72792594227,30.32,41.340425531914896,43.0,0,BR:1 ||,0.03625,6.375,94.55319148936172,30.564166666666665,OVC:08 22,30.19,10.0,42.340425531914896,0,23.0,3.425531914893617
2023-01-27,72792594227,30.24,43.03333333333333,44.0,0,BR:1 ||,0.02625,5.625,93.31666666666666,30.203333333333333,BKN:07 7 OVC:08 11,29.95,10.0,44.23333333333333,0,28.285714285714285,4.466666666666667
2023-01-28,72792594227,30.1,38.51111111111111,43.0,0,BR:1 ||,-0.01,4.5,87.15555555555555,30.131666666666664,CLR:00,29.81,10.0,40.91111111111111,0,22.0,3.311111111111111
2023-01-29,72792594227,30.44,19.541666666666668,24.0,0,FZ:8 FG:2 |FG |,-0.0275,3.0,62.625,30.43625,CLR:00,30.16,10.0,28.041666666666668,0,22.0,4.125
2023-01-30,72792594227,30.44,21.133333333333333,19.0,0,FZ:8 FG:2 |FG |,0.015,6.0,82.1,30.414166666666677,CLR:00,30.15,10.0,24.766666666666666,0,30.529411764705884,0.5333333333333333
