STATION,DATE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed
72784624160,2023-01-01,30.087307692307686,29.26923076923077,31,0.0,FZ:8 FG:2 |FG |,-0.01875,3.625,96,30.16,VV:09 2,28.799999999999997,31,0,,4.461538461538462
72784624160,2023-01-02,29.95333333333333,27.51851851851852,30,0.002916666666666667,-SN:03 BR:1 |SN |,0.017499999999999998,6.5,96,29.9,OVC:08 8,28.672777777777767,29,0,,3.6481481481481484
72784624160,2023-01-03,29.95481481481481,27.537037037037038,30,0.003787878787878788,BR:1 ||,-0.015000000000000001,4.0,92,29.98,OVC:08 2,28.674814814814816,29,0,,3.037037037037037
72784624160,2023-01-04,29.943012048192767,28.469135802469136,29,0.0028947368421052637,FZ:8 FG:2 |FG |,0.026250000000000002,5.625,96,30.09,VV:09 2,28.66289156626506,29,0,,3.9375
72784624160,2023-01-05,29.6941935483871,30.580645161290324,31,0.0,BR:1 ||,-0.01625,3.0,96,29.72,VV:09 1,28.42322580645161,31,0,,4.426229508196721
72784624160,2023-01-06,30.07454545454545,32.93939393939394,31,0.0010714285714285715,BR:1 ||,-0.0275,2.375,96,30.11,CLR:00,28.78727272727273,31,0,,5.363636363636363
72784624160,2023-01-07,29.961612903225806,29.93548387096774,51,0.0011111111111111111,BR:1 ||,0.03375,6.75,96,29.88,CLR:00,28.68032258064516,42,150,32.3,12.096774193548388
72784624160,2023-01-08,29.767916666666668,32.708333333333336,50,0.005208333333333333,-RA:02 |RA |RA,-0.00875,3.125,43,29.67,CLR:00,28.493750000000002,42,160,33.714285714285715,15.458333333333334
72784624160,2023-01-09,29.676666666666666,32.9,38,0.006666666666666667,-RA:02 |RA |RA,0.01875,5.375,93,29.76,CLR:00,28.405000000000005,37,120,28.7,11.333333333333334
72784624160,2023-01-10,29.726862745098032,29.392156862745097,30,0.002419354838709678,FZ:8 FG:2 |FG |,0.0037500000000000007,4.5,96,29.76,VV:09 2,28.455686274509798,30,180,,4.921568627450981
72784624160,2023-01-11,29.980624999999996,34.8125,37,0.0014814814814814814,BR:1 ||,-0.0325,2.875,96,30.04,CLR:00,28.700625,37,0,21.0,3.5
72784624160,2023-01-12,30.041874999999997,38.0625,36,0.009166666666666665,-RA:02 |RA |RA,0.0075,3.375,89,30.08,CLR:00,28.7590625,36,0,30.333333333333332,7.15625
72784624160,2023-01-13,29.798846153846156,34.46153846153846,61,0.0010416666666666667,-RA:02 |RA |RA,0.034999999999999996,5.75,35,29.72,BKN:07 110,28.523461538461543,47,160,32.86666666666667,15.461538461538462
72784624160,2023-01-14,29.512758620689656,38.03448275862069,45,0.0015999999999999999,BR:1 ||,0.03875000000000001,7.5,59,29.4,CLR:00,28.24827586206896,42,0,,5.068965517241379
72784624160,2023-01-15,29.480833333333333,33.5,44,0.0020833333333333333,-RA:02 |RA |RA,-0.026250000000000002,1.75,71,29.41,CLR:00,28.2175,40,0,24.0,7.25
72784624160,2023-01-16,29.716250000000002,32.0,37,0.0,,-0.025,2.5,76,29.71,CLR:00,28.443749999999998,37,160,,6.708333333333333
72784624160,2023-01-17,29.94541666666667,30.708333333333332,35,0.0,,-0.02125,3.0,73,30.01,CLR:00,28.66541666666667,33,180,,5.875
72784624160,2023-01-18,29.92535714285714,30.75,38,0.006346153846153847,-RA:02 |RA |RA,0.0,5.625,65,29.98,CLR:00,28.645357142857147,39,0,25.0,8.5
72784624160,2023-01-19,30.261666666666667,28.0,34,0.0,,-0.051250000000000004,1.75,79,30.3,CLR:00,28.969583333333333,32,180,,8.208333333333334
72784624160,2023-01-20,30.453333333333333,24.916666666666668,30,0.0,,-0.00875,3.0,75,30.46,CLR:00,29.153333333333336,28,100,,4.583333333333333
72784624160,2023-01-21,30.2896875,27.125,28,0.0027631578947368424,FZ:8 FG:2 |FG |,0.025000000000000005,6.625,96,30.2,VV:09 1,28.99734375,28,180,29.0,8.453125
72784624160,2023-01-22,30.321428571428566,29.285714285714285,31,0.0009615384615384616,BR:1 ||,-0.0275,2.5,92,30.38,CLR:00,29.027142857142856,30,0,,6.357142857142857
72784624160,2023-01-23,30.402083333333334,25.625,31,0.0,,0.005,4.25,79,30.44,CLR:00,29.10291666666667,28,110,,5.416666666666667
72784624160,2023-01-24,30.45,27.916666666666668,32,0.0,,-0.01375,2.375,79,30.47,CLR:00,29.149999999999995,27,0,,4.875
72784624160,2023-01-25,30.56458333333333,31.875,35,0.0,,-0.01,3.0,82,30.6,CLR:00,29.26458333333333,33,190,,4.875
72784624160,2023-01-26,30.39708333333333,32.125,46,0.0,,0.042499999999999996,6.625,63,30.57,CLR:00,29.100833333333338,41,0,,6.416666666666667
72784624160,2023-01-27,30.07038461538461,35.69230769230769,42,0.006538461538461539,-RA:02 |RA |RA,0.02375,6.75,71,30.06,BKN:07 70 OVC:08 85,28.785000000000004,39,180,26.5,10.615384615384615
72784624160,2023-01-28,30.062083333333334,26.291666666666668,38,0.00020833333333333335,,-0.021249999999999998,3.375,89,30.02,CLR:00,28.77916666666667,36,40,31.0,13.291666666666666
72784624160,2023-01-29,30.414166666666663,8.791666666666666,16,0.0,,-0.035,3.75,71,30.5,CLR:00,29.116249999999997,17,0,16.0,5.666666666666667
72784624160,2023-01-30,30.434166666666666,7.5,27,0.0,,0.018750000000000003,4.625,64,30.53,CLR:00,29.13625,21,0,,3.4583333333333335
