epoch,loss,mae
1,205.07958221435547,6.734083890914917
2,109.19817352294922,4.618549823760986
3,63.44518280029297,4.933434009552002
4,31.10423469543457,2.602066159248352
5,36.50056076049805,4.076709032058716
6,29.949877738952637,2.6991714239120483
7,26.256942749023438,2.506508469581604
8,24.482633590698242,2.7391767501831055
9,20.207721710205078,1.941175639629364
10,20.089702606201172,2.112109124660492
11,20.28885555267334,2.350018262863159
12,18.309401512145996,1.8560088872909546
13,16.708985328674316,1.6352864503860474
14,15.944051742553711,1.7760308384895325
15,14.79961633682251,1.5674437880516052
16,14.15210485458374,1.4030627608299255
17,14.191997051239014,1.5561147928237915
18,13.733423233032227,1.4859205484390259
19,12.986138343811035,1.2988172769546509
20,12.801471710205078,1.3257930874824524
21,12.581526756286621,1.2985653281211853
22,12.381406307220459,1.2080649733543396
23,12.323884010314941,1.242019534111023
24,12.175178527832031,1.2347044944763184
25,11.88186264038086,1.1718257665634155
26,11.709009170532227,1.164650559425354
27,11.540241718292236,1.152441680431366
28,11.373091220855713,1.125641644001007
29,11.334394454956055,1.1279671788215637
30,11.248786449432373,1.1187464594841003
31,11.183005809783936,1.1012780666351318
32,11.052985668182373,1.092267096042633
33,11.02090311050415,1.0867072343826294
34,10.915429592132568,1.0730906128883362
35,10.860053062438965,1.0687401294708252
36,10.725797176361084,1.059580147266388
37,10.612937927246094,1.0496973991394043
38,10.534396648406982,1.0447745323181152
39,10.447269439697266,1.0363000631332397
40,10.379641056060791,1.0304421782493591
41,10.295884132385254,1.0252360701560974
42,10.214141368865967,1.0184657275676727
43,10.17837905883789,1.01369309425354
44,10.081921100616455,1.007199615240097
45,10.020103454589844,1.000415027141571
46,9.980957508087158,0.9961684048175812
47,10.021059513092041,0.9965753555297852
48,9.858788013458252,0.984250396490097
49,9.808961868286133,0.9813535213470459
50,9.722318172454834,0.9738529026508331
51,9.66592264175415,0.9698358774185181
52,9.558528423309326,0.9629936814308167
53,9.459388732910156,0.9553018808364868
54,9.394165515899658,0.9511619508266449
55,9.37329387664795,0.9469890892505646
56,9.257974624633789,0.9387952983379364
57,9.230507373809814,0.9367135167121887
58,9.154059410095215,0.9309889376163483
59,9.090073108673096,0.9247127771377563
60,9.048147201538086,0.9205555021762848
61,8.977935791015625,0.9163015782833099
62,8.869889259338379,0.9079791009426117
63,8.840185165405273,0.9039453268051147
64,8.83178186416626,0.9004208445549011
65,8.827610969543457,0.8987942636013031
66,8.624155044555664,0.8873150050640106
67,8.534165382385254,0.880975067615509
68,8.471351623535156,0.8778048753738403
69,8.369794368743896,0.8680884540081024
70,8.233351230621338,0.8602484464645386
71,8.136538028717041,0.8531959652900696
72,8.069794654846191,0.8492991030216217
73,7.941157341003418,0.8404053747653961
74,7.835596084594727,0.8346248269081116
75,7.786254405975342,0.8289738297462463
76,7.708050489425659,0.8239677548408508
77,7.656476974487305,0.8191005885601044
78,7.51578164100647,0.8105948567390442
79,7.399022102355957,0.8028762638568878
80,7.318515062332153,0.7971193790435791
81,7.211418628692627,0.7900306284427643
82,7.147778272628784,0.7848790287971497
83,7.009195566177368,0.7769536972045898
84,7.18235182762146,0.7832809388637543
85,7.174560308456421,0.781522125005722
86,7.03568959236145,0.7712311446666718
87,6.885552644729614,0.7636895179748535
88,6.790854215621948,0.7565990090370178
89,6.710427761077881,0.7510304749011993
90,6.587583303451538,0.7429949939250946
91,6.506731748580933,0.737969160079956
92,6.412170171737671,0.7316531538963318
93,6.346593379974365,0.7265368402004242
94,6.272382497787476,0.7214426398277283
95,6.215107202529907,0.7177416086196899
96,6.1466755867004395,0.71145099401474
97,6.143622398376465,0.7108755111694336
98,6.040595769882202,0.7030628323554993
99,5.974954843521118,0.6991421580314636
100,5.922593832015991,0.6944072544574738
101,5.855995416641235,0.6912189722061157
102,5.924620151519775,0.6932125985622406
103,5.757659912109375,0.6826507151126862
104,5.728921413421631,0.6797178685665131
105,5.6441826820373535,0.6737838983535767
106,5.655567169189453,0.6726369559764862
107,5.620920181274414,0.6713047027587891
108,5.582338333129883,0.6673281788825989
109,5.5408616065979,0.6624511182308197
110,5.496008634567261,0.6599833071231842
111,5.444483041763306,0.656175047159195
112,5.445776700973511,0.6558484435081482
113,5.37031102180481,0.6493883728981018
114,5.323762655258179,0.6458920240402222
115,5.252901077270508,0.6416073441505432
116,5.208861827850342,0.6383836567401886
117,5.124006032943726,0.6324497163295746
118,5.09112024307251,0.6308190226554871
119,5.054149627685547,0.6280514597892761
120,5.0172600746154785,0.6242238879203796
121,5.037368059158325,0.6250581741333008
122,5.0515992641448975,0.6266513466835022
123,5.032526254653931,0.6218516826629639
124,4.948975563049316,0.6171215176582336
125,4.909949064254761,0.6147936582565308
126,4.888638734817505,0.6121566891670227
127,4.847588300704956,0.6103385388851166
128,4.829208612442017,0.6062607765197754
129,4.820887565612793,0.6063843667507172
130,4.787498474121094,0.6031855344772339
131,4.754361629486084,0.6020748019218445
132,4.7834577560424805,0.6017163097858429
133,4.723476886749268,0.5971517562866211
134,4.790565490722656,0.6026073098182678
135,4.680913925170898,0.5951615571975708
136,4.719935178756714,0.5965396165847778
137,4.7185142040252686,0.5948550999164581
138,4.642118215560913,0.5900943279266357
139,4.5507652759552,0.5850761830806732
140,4.552017450332642,0.5824941694736481
141,4.4867165088653564,0.5800806283950806
142,4.459578275680542,0.5774109363555908
143,4.447884798049927,0.5744421780109406
144,4.401183128356934,0.573584645986557
145,4.379495143890381,0.5717293322086334
146,4.39371919631958,0.5704517066478729
147,4.3432838916778564,0.5684452056884766
148,4.391096115112305,0.5704294443130493
149,4.316497802734375,0.5653357803821564
150,4.272836208343506,0.5629353523254395
151,4.292241334915161,0.5627080500125885
152,4.259684324264526,0.5600157082080841
153,4.244802713394165,0.5606042146682739
154,4.1740641593933105,0.5549853444099426
