epoch,loss,mae
1,197.56188774108887,4.567760944366455
2,151.38161373138428,3.8086769580841064
3,103.28258895874023,2.9982439279556274
4,60.08474922180176,2.0171632021665573
5,33.14969563484192,1.452488273382187
6,21.423484325408936,1.312433585524559
7,16.47177278995514,1.0908333882689476
8,14.863280892372131,1.0079383179545403
9,14.430396795272827,0.9952389225363731
10,14.31345009803772,0.9562526792287827
11,14.289058089256287,0.9487051442265511
12,14.276817917823792,0.938070498406887
13,14.266309142112732,0.9319088011980057
14,14.250822305679321,0.9264420717954636
15,14.247989535331726,0.9227241799235344
16,14.24205470085144,0.9163257628679276
17,14.252979278564453,0.9131721556186676
18,14.236315369606018,0.9085120037198067
19,14.236226320266724,0.905450351536274
20,14.236676692962646,0.9031423330307007
21,14.227991819381714,0.9010701403021812
22,14.226210117340088,0.8989201262593269
23,14.236506581306458,0.8977388888597488
24,14.242125034332275,0.898249626159668
25,14.222037196159363,0.8959677666425705
26,14.230553388595581,0.8937786519527435
27,14.224294781684875,0.8924004882574081
28,14.226199507713318,0.8909015208482742
29,14.232614874839783,0.8909059539437294
30,14.219919681549072,0.8899190351366997
31,14.221329092979431,0.8886412605643272
32,14.2196946144104,0.88828956335783
33,14.220407247543335,0.8874817937612534
34,14.22152042388916,0.8870411366224289
35,14.2262122631073,0.8870229423046112
36,14.22146463394165,0.8862229436635971
37,14.21124005317688,0.8843891248106956
38,14.21071207523346,0.8834501281380653
39,14.208547592163086,0.8829453513026237
40,14.20786452293396,0.882566936314106
41,14.210506439208984,0.8824470862746239
42,14.210843682289124,0.881903350353241
43,14.20923364162445,0.8817431032657623
44,14.206898093223572,0.8813946396112442
45,14.210753798484802,0.8812816217541695
46,14.21316373348236,0.8812102153897285
47,14.209136724472046,0.8811608403921127
48,14.209033966064453,0.8807134851813316
49,14.209167718887329,0.8807505294680595
50,14.206926345825195,0.880757600069046
51,14.198822617530823,0.879345066845417
52,14.198945879936218,0.8791946470737457
53,14.197442531585693,0.8788141012191772
54,14.204340815544128,0.8788715898990631
55,14.202806234359741,0.87872364372015
56,14.20033574104309,0.8786355629563332
57,14.201016902923584,0.8786015510559082
58,14.19424557685852,0.8779933303594589
59,14.195339560508728,0.8779031336307526
60,14.196092009544373,0.8778425380587578
61,14.192775249481201,0.8776064589619637
62,14.19291353225708,0.8775419965386391
63,14.196045637130737,0.8775815367698669
64,14.193870782852173,0.8774088770151138
65,14.196681261062622,0.8772424384951591
66,14.196317911148071,0.8772912546992302
67,14.194996356964111,0.8772021308541298
68,14.187904834747314,0.8765514194965363
69,14.190373539924622,0.8766299560666084
70,14.190221190452576,0.8767335340380669
71,14.191447973251343,0.8768638670444489
72,14.191154837608337,0.8769944831728935
73,14.188427925109863,0.8767969161272049
74,14.187897086143494,0.8767974227666855
75,14.186820149421692,0.8762102350592613
76,14.187801837921143,0.8762728124856949
77,14.186442017555237,0.8757940828800201
78,14.188687920570374,0.8757367953658104
79,14.187650680541992,0.8755339086055756
80,14.188775181770325,0.8754634857177734
81,14.188532829284668,0.8754488825798035
