epoch,loss,mae
1,204.65093231201172,4.737619876861572
2,165.34148406982422,4.6039323806762695
3,132.86632537841797,3.9697035551071167
4,103.73302459716797,3.5436246395111084
5,77.69018936157227,2.849448323249817
6,56.07606506347656,2.299950122833252
7,39.94814872741699,1.7724019289016724
8,29.551669120788574,1.6766923069953918
9,24.00650691986084,1.6310727000236511
10,21.524629592895508,1.6262274980545044
11,19.852622985839844,1.56728595495224
12,17.344780921936035,1.3965970873832703
13,14.9769287109375,1.1684504747390747
14,15.179641723632812,1.2462108731269836
15,15.227872848510742,1.2709300518035889
16,14.677757740020752,1.175518810749054
17,14.889132976531982,1.1046981811523438
18,14.881855964660645,1.0559008717536926
19,14.451519966125488,1.0426238179206848
20,14.253984928131104,1.0449807047843933
21,14.348290920257568,1.045019507408142
22,14.303890228271484,1.0205876231193542
23,14.150214672088623,1.0136847496032715
24,14.149259090423584,1.0375621914863586
25,14.121083736419678,1.0401134490966797
26,13.99146556854248,1.0129764676094055
27,13.911728858947754,0.984059065580368
28,13.91371202468872,0.9817694425582886
29,13.909018993377686,0.9841979444026947
30,13.891802787780762,0.9768411219120026
31,13.915096759796143,0.9717962443828583
32,13.909319400787354,0.9660061001777649
33,13.886151313781738,0.9661202728748322
34,13.866385459899902,0.969403088092804
35,13.861857891082764,0.9673559367656708
36,13.850564002990723,0.9625472724437714
37,13.84045934677124,0.9580536782741547
38,13.8465256690979,0.9565090537071228
39,13.847688674926758,0.9549348652362823
40,13.830960273742676,0.9514083862304688
41,13.842280864715576,0.9503844380378723
42,13.83518123626709,0.9484590888023376
43,13.833759307861328,0.9464809894561768
44,13.829014778137207,0.9432787001132965
45,13.831209659576416,0.941753625869751
46,13.829787254333496,0.9412935972213745
47,13.833791255950928,0.942188173532486
48,13.83207082748413,0.9414677619934082
49,13.827052116394043,0.9395850896835327
50,13.828196048736572,0.9380171597003937
51,13.82215166091919,0.9361477196216583
52,13.822021007537842,0.9356984794139862
53,13.823370456695557,0.9352279007434845
54,13.824339866638184,0.934343695640564
55,13.81994342803955,0.9330109357833862
56,13.819792747497559,0.9315769076347351
57,13.821624755859375,0.9301916062831879
58,13.813644886016846,0.9292331039905548
59,13.813244342803955,0.928300678730011
60,13.820566654205322,0.9279832541942596
61,13.818545818328857,0.9267386496067047
62,13.822387218475342,0.9258359372615814
63,13.820802211761475,0.9250447452068329
64,13.825020790100098,0.9240835607051849
65,13.820178031921387,0.9236624240875244
66,13.810627937316895,0.9228218495845795
67,13.819851875305176,0.9225667119026184
68,13.815525531768799,0.9219081103801727
69,13.815404891967773,0.9215622544288635
70,13.816327571868896,0.9213879108428955
71,13.816967487335205,0.9209983944892883
72,13.814111709594727,0.9206579327583313
73,13.813814163208008,0.9202494323253632
74,13.81432819366455,0.919986218214035
75,13.812355041503906,0.9198439419269562
76,13.820504188537598,0.9198316335678101
77,13.815201759338379,0.9195910096168518
78,13.81883716583252,0.919538676738739
79,13.8128342628479,0.9193945825099945
80,13.8133864402771,0.9189598262310028
81,13.813460350036621,0.918922483921051
82,13.812846660614014,0.9188791215419769
83,13.813268661499023,0.9187438786029816
84,13.814854621887207,0.9186995029449463
85,13.814066886901855,0.9185129404067993
86,13.818598747253418,0.918613612651825
87,13.812592029571533,0.9184445142745972
88,13.8153715133667,0.9184958934783936
89,13.81192922592163,0.9181908369064331
90,13.816406726837158,0.9185080230236053
91,13.819262504577637,0.9184119999408722
92,13.811387538909912,0.918125182390213
93,13.817945957183838,0.9184306859970093
94,13.815868854522705,0.9185367226600647
95,13.821983337402344,0.9183094501495361
96,13.813519954681396,0.9182989597320557
97,13.817759990692139,0.9182911217212677
98,13.81294059753418,0.9178876578807831
