epoch,loss,mae
1,98.99202561378479,5.892001986503601
2,27.44006872177124,3.189907342195511
3,20.46435534954071,2.228954553604126
4,16.41711986064911,1.8867882788181305
5,14.6474609375,1.5498669147491455
6,13.676677346229553,1.3912273794412613
7,13.08531105518341,1.3105846345424652
8,12.689414381980896,1.2577615231275558
9,12.32211971282959,1.2168617695569992
10,12.0221928358078,1.1842862963676453
11,11.752198934555054,1.1532277911901474
12,11.47135329246521,1.1251768320798874
13,11.179823160171509,1.0974951535463333
14,10.886866331100464,1.0713024213910103
15,10.60526990890503,1.047267697751522
16,10.327926754951477,1.02283276617527
17,10.002978444099426,0.9972353726625443
18,9.717065632343292,0.9740025475621223
19,9.426138937473297,0.9514157697558403
20,9.088076055049896,0.9265320152044296
21,8.76779979467392,0.9054338335990906
22,8.471737504005432,0.88421830534935
23,8.283847868442535,0.8710642457008362
24,8.197247087955475,0.8619511052966118
25,7.938974440097809,0.8482526317238808
26,7.6685720682144165,0.8265049606561661
27,7.455615401268005,0.8139883279800415
28,7.256388247013092,0.7989674136042595
29,7.065160512924194,0.7837186828255653
30,6.920449614524841,0.771607019007206
31,6.720665216445923,0.7572844848036766
32,6.479117393493652,0.7385102957487106
33,6.3191946148872375,0.7233925238251686
34,6.270146548748016,0.7176933586597443
35,6.187221944332123,0.7114844769239426
36,5.9842464327812195,0.6934213787317276
37,5.853552043437958,0.6822281628847122
38,5.752455651760101,0.6724014058709145
39,5.7291335463523865,0.6675049662590027
40,5.919312477111816,0.6750233545899391
41,6.022572338581085,0.6794209033250809
42,5.662335097789764,0.6545307636260986
43,5.632105112075806,0.6501306891441345
44,5.624026715755463,0.6477342247962952
45,5.390129923820496,0.6262835562229156
46,5.214947044849396,0.6164300665259361
47,5.130788564682007,0.6123180463910103
48,5.058761775493622,0.6023715957999229
49,4.9804152846336365,0.593775063753128
50,4.9654481410980225,0.5946569591760635
51,5.030229687690735,0.5957309082150459
52,5.042715787887573,0.5953682065010071
53,5.060209214687347,0.5931743383407593
54,4.899270117282867,0.5828051567077637
55,4.859624266624451,0.5789268165826797
56,5.00978684425354,0.5831625983119011
57,5.108338236808777,0.5879143625497818
58,5.296859323978424,0.5951473116874695
59,5.401258051395416,0.610314168035984
60,5.4722737073898315,0.6152224913239479
61,5.120041489601135,0.586567796766758
62,4.907875597476959,0.5735408216714859
63,4.526581108570099,0.5469198450446129
64,4.447844922542572,0.5380182415246964
65,4.374705791473389,0.5357878655195236
66,4.330481290817261,0.5310399085283279
67,4.28268700838089,0.528100349009037
68,4.24291518330574,0.5241573229432106
69,4.158550351858139,0.5191789343953133
70,4.152343988418579,0.517836906015873
71,4.1371864676475525,0.5166173577308655
72,4.1182058453559875,0.5149678736925125
73,4.146942585706711,0.5159488171339035
74,4.232682287693024,0.5229796916246414
75,4.339317858219147,0.5308264419436455
76,4.453012108802795,0.5350279584527016
77,4.4078638553619385,0.526610367000103
78,4.3532460033893585,0.5270511358976364
79,4.251242607831955,0.5219375789165497
80,4.147393852472305,0.5187146663665771
81,4.053689330816269,0.506479449570179
82,3.9483007192611694,0.49936797469854355
83,3.9470721185207367,0.4985794462263584
84,3.876070499420166,0.495086170732975
85,3.878482311964035,0.4948175773024559
86,3.8636984825134277,0.4941430017352104
87,3.815191388130188,0.4893758222460747
88,3.8000614941120148,0.4885241612792015
89,3.784640073776245,0.4874005429446697
90,3.7570472955703735,0.48397547751665115
91,3.7813588082790375,0.4860934019088745
92,3.7855871617794037,0.4863431565463543
93,3.828802078962326,0.4878959283232689
94,3.8274760246276855,0.4910900443792343
95,3.832677274942398,0.49163079261779785
96,3.896400213241577,0.49576400592923164
97,3.9152753055095673,0.4944976232945919
98,3.768864721059799,0.48435916751623154
99,3.8169283866882324,0.4860071986913681
100,3.6926262974739075,0.4790506884455681
101,3.7064477801322937,0.4797085411846638
102,3.668298900127411,0.4796532839536667
103,3.6702206432819366,0.47799670696258545
104,3.653421640396118,0.47694943472743034
105,3.631946384906769,0.4758283346891403
106,3.6001347303390503,0.47362595424056053
107,3.6075627505779266,0.47434405609965324
108,3.5918581783771515,0.47461891919374466
109,3.5638062953948975,0.4724055416882038
110,3.6338841021060944,0.4772523529827595
111,3.578042984008789,0.4721529930830002
112,3.6032411456108093,0.4724612273275852
113,3.5676452815532684,0.4723239317536354
114,3.5718563199043274,0.47198985889554024
115,3.5053609907627106,0.46553847938776016
116,3.503822296857834,0.46500881761312485
117,3.457787424325943,0.46146203204989433
118,3.4661875665187836,0.46247486025094986
119,3.469517767429352,0.46121710166335106
120,3.4647694528102875,0.46187619864940643
121,3.4850539565086365,0.46310416236519814
122,3.4306437373161316,0.46075551211833954
123,3.4588727355003357,0.46148597076535225
124,3.4583277702331543,0.4614054039120674
125,3.5253321528434753,0.4673800766468048
126,3.506946176290512,0.46772055327892303
127,3.6323276460170746,0.4769953191280365
128,3.732773631811142,0.4860621728003025
129,3.5911121666431427,0.4724947214126587
130,3.5804808735847473,0.4688405804336071
131,3.53132826089859,0.46577560529112816
132,3.5596826672554016,0.467270202934742
133,3.5357415676116943,0.4658840112388134
